LogP-R,Flexibility-R,HBA-R,HBD-R,TPSA-R,Charge-R,Atom_Stereo-R,LogP-P,Flexibility-P,HBA-P,HBD-P,TPSA-P,Charge-P,Atom_Stereo-P,HeavyAtom,Radius_Of_Gyration,Wiener_Index,Eccentric_Connectivity_Index,Atom_Count_C,Atom_Count_H,Atom_Count_O,Atom_Count_N,Atom_Count_S,Atom_Count_F,Atom_Count_Cl,Atom_Count_Br,Atom_Count_I,Atom_Count_P,Atom_Count_B,Atom_Count_Li,Bond_Count_Single,Bond_Count_Double,Bond_Count_Triple,Bond_Count_Aromatic,Total_Chiral_Centers,R_Isomers,S_Isomers,E_Isomers,Z_Isomers,Num_4_Rings_Aromatic,Num_4_Rings_NonAromatic,Num_4_Rings_Total,Num_5_Rings_Aromatic,Num_5_Rings_NonAromatic,Num_5_Rings_Total,Num_6_Rings_Aromatic,Num_6_Rings_NonAromatic,Num_6_Rings_Total,Num_8_Rings_Aromatic,Num_8_Rings_NonAromatic,Num_8_Rings_Total,Num_Aromatic_Rings,Num_NonAromatic_Rings,Num_Total_Rings
0.031028744,0.019487005,0.04657838,-0.1791974,-0.14744313,0.011010103,-0.061629012,-0.14433512,0.0068754572,-0.01603855,-0.03547913,-1.2680192,0.010299542,-0.038969822,-0.010135103,-0.1376648,0.03732789,-0.023320174,-0.03843294,-0.024269054,-0.048223495,-0.08290154,-0.09622912,-0.009471267,-0.0030942368,0.00022894332,0.0024757516,-0.0008190632,-0.0,-0.0,-0.0013474763,-0.07497318,0.0034499415,-0.018338881,0.19368634,0.3731586,0.17144848,-0.042173248,0.0039118044,-0.0,-0.37542978,-0.10617594,-0.014226074,0.0083739385,0.0057787434,-0.02478601,0.11006454,0.100751474,-0.0,-7.980538e-05,-0.0,-0.020626051,0.09794249,0.13000502
-0.029974584,0.080653206,0.1287298,0.24295393,0.29965487,0.036152888,-0.010196112,-0.10523663,-0.003765971,0.03199693,0.019321462,0.30799758,0.02209201,0.015883375,0.011357852,-0.060378682,0.07210024,0.0012742924,0.0082302755,0.082324356,0.014920975,0.020289345,0.023970813,-0.015631739,0.0028201775,0.000137561,0.0032759763,-0.00048143932,-0.0,-0.0,0.08507496,0.087073416,0.0067871613,0.04887978,0.39252013,0.42089826,0.0444786,-0.0031353368,0.0039581186,-0.0,0.020160144,0.0082426295,0.03387079,0.04089918,0.02081886,0.00029317208,0.17333534,0.13096085,-0.0,-1.6510228e-05,-0.0,0.011253389,0.3172228,0.026571948
-0.028784398,0.070717596,0.12325203,0.26841348,0.3193069,0.03919101,-0.07029781,0.1107405,-0.015716292,0.029596984,0.07359771,0.66179115,0.02503204,-0.040093925,0.035321027,-0.041801997,0.1606813,0.018936804,0.031943254,0.020742124,-0.075778306,-0.047377694,0.022590088,-0.0178852,0.0040325494,0.00016728908,0.0038474328,-0.00027115858,-0.0,-0.0,0.1643139,0.07908785,0.01492593,-0.020302625,-0.28355923,-0.07042909,-0.022197917,-0.0014841298,0.0035537838,-0.0,0.015148118,0.004841274,0.049775053,-0.0029072599,-0.006302909,-0.056751948,0.12102686,0.11650161,-0.0,-1.9075065e-05,-0.0,-0.00475898,0.2041153,0.01458739
0.13131268,-0.023851708,0.08279926,0.30462903,0.7260221,0.051794484,0.08400569,0.2152449,-0.030381545,0.064236335,0.09878049,1.0150436,0.033518985,0.05133581,0.08826885,0.2933063,0.05819071,0.15026231,0.10878452,-0.005423643,0.080122694,0.028046954,0.028010858,-0.009239953,-0.00059886114,0.00084393425,0.004270344,-3.6129655e-05,-0.0,-0.0,-0.021179466,0.04803149,0.012538386,0.01094572,0.38671342,-0.03941034,0.1322305,-0.0018549837,0.0029620465,-0.0,0.014327367,0.0067935362,0.05928711,-0.005387599,0.009397787,0.01605632,-0.06291068,-0.050642822,-0.0,-2.843705e-05,-0.0,0.008166394,0.04867652,0.05282905
-0.056983486,0.014103669,0.0424312,0.38384798,0.56473255,0.040982567,-0.023006713,0.12727313,-0.00316932,0.058328904,0.0876172,0.8260042,0.029657088,-0.018088061,0.05224641,-0.059811678,0.14393306,-0.0043702163,0.05820457,0.096193366,0.1541277,0.024702454,0.014980841,0.1545172,0.008545217,0.00015568527,0.003899429,-0.00016227024,-0.0,-0.0,0.062423225,0.0982235,0.014224348,0.049237818,-0.13651766,-0.045311846,-0.008527339,-0.0050492426,0.0025676554,-0.0,0.0129325725,0.004474247,0.056679163,-0.018608607,-0.008686458,0.015430099,0.05538407,0.106335804,-0.0,-1.5852713e-05,-0.0,0.033584487,0.01449969,-0.012558946
0.015969228,-0.06487327,-0.10728412,0.40431756,-0.4623488,0.027931936,0.0519352,-0.002824009,-0.002053856,0.07146349,0.08020923,0.103874385,0.018041525,-0.0066766744,0.0034326874,-0.05894581,0.07220091,-0.0532565,-0.06029947,0.053443845,-0.053700984,-0.02526542,0.016966388,-0.018815096,-0.007628955,1.0478216e-06,0.0037886836,-0.00053735566,-0.0,-0.0,0.008313828,-0.15216658,0.00580733,-0.005142705,-0.26120657,-0.049191944,-0.066404946,0.091549575,0.0024923733,-0.0,0.02481502,0.010319838,0.054209583,0.008184975,-0.037300155,0.017936043,0.018987354,-0.14025787,-0.0,-4.1347503e-05,-0.0,-0.0042868257,-0.10527679,-0.14815193
0.062005788,0.12383436,0.071982406,-0.08034232,0.53265,0.034487158,0.11911839,0.18818863,-0.09706723,-0.03858221,-0.010474072,0.8793489,0.024840094,0.06064375,0.09988756,0.37643573,0.061585262,0.23986377,0.17832753,0.035630476,0.06419428,0.059140243,0.023017898,-0.011137836,-0.005528173,0.0021994556,0.003932055,-0.0003071453,-0.0,-0.0,0.027406335,0.051875275,0.013059279,0.012429992,0.45869276,0.13103655,0.029342057,-0.002981573,0.0035336576,-0.0,0.013561203,0.0037708678,0.043129835,0.00064118137,0.00029538537,0.0065293773,0.05165207,-0.046663273,-0.0,0.0040232283,-0.0,-0.0059264814,0.03179679,-0.032691862
0.14680023,-0.06399539,-0.054098397,0.20489493,0.12978102,-1.5017372,-0.010284224,0.06665414,-0.044320386,0.045554347,0.07981646,0.50162596,-1.1621146,-0.019998422,0.05105558,-0.13586456,0.17087965,0.004536409,0.09310778,0.0074712154,-0.057350777,-0.021900298,0.017823169,-0.01852576,-0.0012202226,0.00012108632,0.0038849183,-1.2316996e-05,-0.0,-0.0,0.07676644,0.03774003,0.012638533,-0.01687906,-0.14500403,-0.024331128,-0.03333384,-0.003890295,0.003594398,-0.0,0.015773395,0.0066483957,0.025278408,0.0137510495,0.004192494,-0.0036685634,0.03806895,-0.040476304,-0.0,-2.0791074e-05,-0.0,-0.0034129194,-0.008330694,-0.07240563
0.12843527,-0.08177862,-0.119013116,0.23427556,-0.29816425,0.025955943,0.047281966,-0.0023364273,-0.017724,-0.058919977,-0.002141074,0.19140889,0.019432671,-0.014093646,0.013749628,-0.18818498,0.059203736,0.010142013,0.08250245,-0.052877933,-0.08209673,-0.04397384,-0.15246227,-0.010771993,-0.013294661,0.0004771322,0.0033211738,-0.00054440077,-0.0,-0.0,-0.058503453,-0.086717285,0.0057235705,-0.036822997,0.36579522,-0.046139266,0.11525336,-0.007180511,0.0025339478,-0.0,0.0263594,0.009618401,-0.29887077,0.0134791555,-0.031284075,-0.12326035,-0.09291814,-0.13486816,-0.0,-2.843705e-05,-0.0,-0.011960304,0.015113465,0.041106988
0.28361174,-0.059667114,0.13729523,0.014239743,0.38579053,0.020375695,0.08883126,0.059685383,0.022542354,0.12811843,0.04839869,0.5156242,0.018599156,0.040006526,0.019013701,0.35265058,-0.029990831,0.13346648,0.008401536,0.058951102,0.0057232934,0.12082175,0.045831818,-0.006647406,0.0066258414,0.0006532038,0.0051283496,-0.00061339507,-0.0,-0.0,0.04079694,-0.010449322,0.013359748,0.015452412,-0.19716741,-0.052471038,-0.012072773,-0.006097772,0.0023219327,-0.0,0.023113228,0.006509611,0.04625129,-0.004188557,0.0041365265,-0.025739659,0.03280492,-0.052574247,-0.0,-1.8910676e-05,-0.0,-0.01802092,0.030409437,-2.6232163e-05
-0.28500617,0.017900579,0.0159994,-0.059368256,-0.14148909,0.011834134,0.018263515,-0.093616195,0.065395996,-0.033684194,-0.01849154,-0.55128914,0.01099224,-0.040847532,-0.06235696,-0.0270581,-0.24929847,-0.12348239,-0.048374254,0.08591998,-0.050086074,0.0046975943,0.013453381,-0.0057290653,-0.011893668,0.00035161705,0.0036383588,-0.0006034945,-0.0,-0.0,-0.0024774952,0.025811717,0.00369545,-0.009235855,-0.19428754,-0.043286003,-0.030935114,-0.0076866094,0.0025293836,-0.0,0.031245189,0.009651669,-0.10970229,0.050253753,0.050082047,0.014845964,-0.09446174,0.046345923,-0.0,-2.9840307e-05,-0.0,-0.006041789,-0.0063930005,-0.0544498
-0.084177345,-0.015479451,-0.17492782,-0.6589553,-0.6060903,0.011183744,0.123848,0.00015689908,0.03956986,-0.05029677,-0.20532392,-0.840741,0.008536466,0.021758687,-0.02593848,-0.037491612,0.02371121,0.030491518,-0.055040225,-0.0028821784,-0.015141237,-0.060787354,0.008045362,-0.0039128475,-0.0062315324,0.0004605532,0.003081489,-0.0004298379,-0.0,-0.0,0.038934764,-0.059049655,0.0033635797,-0.062245365,0.23933089,0.05941757,0.22823279,-0.016557863,0.003044448,-0.0,0.026082717,0.009110573,0.009367187,-0.003967354,-0.017871073,0.00855772,-0.03714495,0.018208373,-0.0,-0.00016837177,-0.0,-0.017491765,-0.011716893,-0.032542285
-0.117447376,-0.05275686,0.008081429,0.36051583,0.53343236,0.047075726,0.07373415,0.022635216,0.009913197,-0.002619597,0.077322766,0.89850664,0.030814381,0.008893847,-0.0052184714,0.02927455,0.09380508,-0.060267992,0.01953171,0.06619919,0.15912154,0.025353981,0.008958789,-0.014533832,-0.0032039352,0.00011558976,0.0039957594,-0.00026600395,-0.0,-0.0,0.06386119,0.085369505,0.018004078,0.017505359,0.40620768,0.18762177,0.12906504,-0.0006798998,0.0042418106,-0.0,0.012588919,0.0044606575,0.043301713,-0.0069668326,-0.0020070123,0.026777418,0.10458327,0.11605754,-0.0,-2.0791074e-05,-0.0,0.0090230405,0.08503984,-0.021964142
0.12894088,0.1072192,0.04895315,0.27407533,0.1306895,0.036186438,0.037469245,0.102984294,-0.0400983,0.09342156,0.05926611,0.18419398,0.020201005,0.0043721884,0.060496815,0.08362599,0.22408684,0.04645932,0.056947123,0.12172716,0.06887562,0.07502094,0.030763695,0.1260896,-0.0060218973,0.00015797863,0.0032858946,-0.000371244,-0.0,-0.0,0.15818211,0.10784121,0.006138178,0.057788618,0.26706958,0.34336182,0.022347394,-0.0008347595,0.004211214,-0.0,0.027959203,0.008433064,0.052274667,0.0985205,0.08497553,-0.008034742,0.1877855,0.14447983,-0.0,-1.3752664e-05,-0.0,0.019504776,0.3360074,0.1524381
-0.043120123,0.011294371,0.026572153,-0.4539989,0.0064856503,0.015741093,-0.05114946,-0.15832247,0.03181717,-0.020550711,-0.12306858,-0.65689325,0.0127099585,-0.025563389,-0.010129927,-0.10214968,-0.2344393,-0.14907281,-0.0714137,0.04080444,-0.013890393,-0.018017499,-0.019242784,-0.009815277,-0.0061081983,-0.0007570139,0.0028567875,-0.0009234752,-0.0,-0.0,0.07104291,-0.0005176958,0.0044295057,0.006879455,0.33659515,0.007141105,0.09213704,-0.0037914685,0.0029664144,-0.0,0.035454392,0.006440756,0.019335026,-0.008731665,-0.021978512,0.015668858,0.008059158,0.100921355,-0.0,-4.313924e-05,-0.0,-0.0045948494,-0.045171633,-0.029588515
0.29514876,0.22412865,0.05006983,0.46331576,0.608326,0.0368639,-0.10661404,0.01918487,0.07215432,-0.059796594,0.14432418,0.8685484,0.023920007,-0.058456182,-0.06252797,0.24747711,0.10900901,0.113365896,-0.010746576,0.011112342,0.0875733,0.14159063,0.03480542,-0.008777042,-0.009887898,0.0008349356,0.0048890077,-0.00014544674,-0.0,-0.0,0.049173187,-0.035928465,0.011041819,0.007191457,-0.26557893,-0.068055965,-0.016039174,-0.0041287146,0.001500108,-0.0,0.010841952,0.0058659813,0.05873076,0.002015442,0.020830214,0.010144866,0.019177254,-0.03811408,-0.0,-1.7379742e-05,-0.0,-0.00236909,-0.0060695643,0.02230593
0.16505833,-0.030060494,0.023552533,0.7807989,-0.018106384,0.01964102,0.06379203,0.010318695,0.19066997,0.08899152,0.070630275,-1.062568,0.0137231015,-0.013905384,0.030541947,0.054069433,-0.104188755,-0.07508962,-0.041471418,0.07580327,0.09362559,0.050577525,0.019365933,-0.0050148023,-0.0017813141,0.00015742905,0.0027564298,-0.00030467618,-0.0,-0.0,0.13986757,0.0102347955,0.004498745,0.06462265,0.40250203,-0.02637348,0.022380041,-0.0028552115,0.0035205882,-0.0,0.02477307,0.009796407,-0.05461519,-0.01231493,0.015581207,0.016758977,0.15802497,0.12385266,-0.0,-6.1894396e-05,-0.0,-0.00020183783,0.11612924,0.2231767
-0.2640086,0.0030651023,-0.14987147,-1.0766637,-1.1426674,0.011806655,-0.1007952,-0.13305144,-0.08265614,0.010202641,-0.23780201,-1.4322438,0.009580074,-0.014044625,-0.010784742,-0.23231755,0.083380684,-0.03389231,-0.011820913,-2.2381166e-05,-0.1411569,-0.090123035,0.012551525,-0.008622135,0.00087934145,0.00039949542,0.0027505308,-0.00047128898,-0.0,-0.0,-0.022867436,0.01892482,0.0038284021,-0.012193248,-0.13615426,-0.022730896,-0.0299219,-0.011964327,0.0033951742,-0.0,0.012730706,0.0045611057,0.010608031,-0.007864706,-0.027090382,-0.0008356647,0.06232978,0.0408952,-0.0,-0.00012376698,-0.0,-0.01200222,-0.040721633,-0.014790367
-0.19357014,0.058147434,0.15218173,-0.25710025,0.22269231,0.020911852,-0.120961875,0.013553424,-0.04901144,-0.012360753,-0.100875854,0.2506443,0.017388575,-0.029993622,0.027329786,-0.0018751725,0.107373156,0.030887013,0.0029159286,0.06850574,-0.038435176,-0.032355856,0.013291423,-0.016412837,-0.014664164,0.0002211724,0.0034280473,-0.0010099208,-0.0,-0.0,0.18134636,0.056859214,0.013519863,0.017446911,-0.26191697,-0.07909557,-0.01286169,-0.0010155342,0.0032249128,-0.0,0.02834135,0.012727331,0.028264264,0.010074935,0.0059012687,-0.019504843,0.24140716,0.13338555,-0.0,-1.9137153e-05,-0.0,0.0004926464,0.39129457,0.01863643
-0.072609924,0.39140144,0.046672292,0.30018666,0.34200406,0.02691839,-0.06768038,0.14455254,-0.01863923,-0.20990922,0.09225977,0.7627914,0.0213579,-0.022107195,0.034231696,0.25955278,-0.09902812,0.06104527,0.18431413,-0.09779658,0.124418534,0.1862088,0.027241508,-0.009247189,-0.01997549,0.0026974403,0.0061800503,-0.00014095395,-0.0,-0.0,0.015795305,-0.022210935,0.013541019,0.08338725,-0.2191551,-0.0403259,-0.008939792,-0.0044846274,0.001700062,-0.0,0.010189262,0.004702382,0.0564108,-0.012269519,0.0064184596,0.045770824,0.01528872,-0.035636827,-0.0,-1.7379742e-05,-0.0,0.04121697,-0.0011723249,0.04641232
0.08822004,-0.11232554,-0.007907179,0.36684865,0.16832262,0.02939396,0.0105506815,0.13392282,0.011285664,0.08011551,0.062485427,0.3948744,0.018579664,0.03054414,0.0065787826,0.058777288,0.1355033,-0.006764116,0.0009918653,0.044203505,-0.045118287,0.09531137,0.020145921,-0.0069053406,-4.4051514e-05,0.00017964756,0.004584264,-0.00041835284,-0.0,-0.0,0.01522957,0.03418023,-0.122856565,-0.049708523,-0.14390929,-0.030977696,-0.03039359,-0.0071807103,0.0026766467,-0.0,0.018490778,0.005005402,0.03712078,-0.024692602,-0.0096787615,-0.0036805419,-0.09084016,0.052253418,-0.0,-2.5934844e-05,-0.0,-0.024706108,-0.12552617,-0.072056726
-0.009876844,0.028348207,0.0025388764,0.48137528,0.82585615,0.049413856,-0.052425783,0.13020067,-0.025294662,-0.0775772,0.1122985,0.9207338,0.03177741,-0.010356375,0.04120503,-0.08988988,0.072414234,0.034036137,0.026972385,0.09151268,0.13311595,0.03463639,0.017797729,-0.013069318,0.03502015,0.00016147287,0.0041304114,-0.00012394082,-0.0,-0.0,0.022823086,0.11844872,0.01838942,0.048833344,-0.14082116,-0.05115565,-0.012327697,-0.003059652,0.0019173326,-0.0,0.012416661,0.004491776,0.052364368,0.0010964787,0.004918973,0.03957299,0.051148463,0.07413534,-0.0,-1.7981289e-05,-0.0,0.019056244,-0.0010137933,-0.016558817
0.2896825,0.21485755,0.14054966,-0.11598319,0.056064993,0.018419769,0.05179476,0.094691455,0.04990567,0.06321949,-0.006982464,0.56502324,0.016499767,-0.03213377,0.030283742,-0.16338591,0.06892306,0.12718937,0.13290782,0.12106777,0.13959338,0.09547687,0.031093081,-0.0053008264,-0.011169205,0.0001695178,0.0044316757,-0.00036811037,-0.0,-0.0,0.044328146,0.024823528,0.0130791105,-0.01020309,-0.26587364,-0.047524218,-0.020749986,-0.004838669,0.0031221276,-0.0,0.012174114,0.0049133166,0.040613823,0.027681153,0.014746171,-0.006141241,-0.014967689,-0.06236877,-0.0,-3.0003013e-05,-0.0,-0.007657104,0.017589677,0.036944598
0.11279378,-0.08081507,0.17061038,0.014716929,0.42073923,0.022408204,-0.020622542,0.1740822,-0.03416125,-0.004456348,0.01243235,0.32677177,0.018235505,0.006146604,-0.053760376,-0.055197366,0.14704052,-0.058778696,-0.027325453,0.0626443,0.018540865,-0.06861029,0.012882714,-0.015358842,-0.014814654,0.000216849,0.0032725567,-0.000509964,-0.0,-0.0,0.022583757,-0.10137111,0.014924601,0.013247603,-0.30696082,-0.11634595,-0.020496715,-0.002223557,0.0037021947,-0.0,0.015773376,0.0049360404,0.05130021,0.00307596,0.0036664056,-0.02674772,0.20805533,0.06624944,-0.0,-1.9137153e-05,-0.0,0.0040664114,0.33170965,0.0060886345
-0.0456852,0.08739457,0.13072865,0.24010675,0.2923154,0.036126483,-0.012435631,-0.10754436,0.0022341018,0.027958037,0.021961598,0.30857414,0.02217645,0.011622363,0.012339258,-0.044026487,0.06471328,-0.0035514073,0.0055665295,0.08294057,0.016776621,0.010230286,0.024114251,-0.015043994,0.007039866,0.000137561,0.0032820338,-0.00048848,-0.0,-0.0,0.0819524,0.082655795,0.0068018734,0.049408138,0.40636504,0.43371862,0.110212915,-0.003107375,0.004048478,-0.0,0.019978052,0.008234115,0.03636692,0.040893976,0.02059859,-0.0013281554,0.17295691,0.12811057,-0.0,-1.6510228e-05,-0.0,0.011578925,0.31716752,0.024532048
0.06293885,0.31040534,0.14159621,-0.14867343,0.34570506,0.02053005,-0.04995489,-0.1874021,0.06781752,0.023782901,0.011623091,0.41416615,0.014500794,0.014161023,0.027611105,0.30597952,0.0049227793,0.19278911,0.27884737,-0.10677196,0.008618714,0.038791366,-0.19785132,-0.010137607,-0.017006699,0.0007079432,0.0053377785,-0.00049857615,-0.0,-0.0,-0.054578356,0.087785654,0.008400353,0.027411792,-0.20505151,-0.046117567,-0.014989018,-0.008272195,0.0016478078,-0.0,0.009037727,0.004367418,0.05044824,-0.013252824,-0.0017783126,-0.024629133,0.011948549,0.10214714,-0.0,-1.7996143e-05,-0.0,-0.023252305,-0.0024715187,0.18258737
-0.032551944,-0.08472272,0.056496367,0.19937412,-0.11374244,-0.85312307,0.018857297,0.030918103,-0.05203378,0.010215097,0.03513366,0.29262358,0.018550007,-0.020485168,-0.020497484,-0.0708792,0.03317886,0.023263196,0.03619179,0.035038166,-0.13816324,0.06378974,-0.048878655,-0.015473583,-0.043639723,0.00018906721,0.0039963,-0.00042882178,-0.0,-0.0,0.003563268,-0.051964782,0.010372838,0.0018284774,-0.13080774,-0.02719173,-0.0351509,-0.006755779,0.0027477334,-0.0,0.016720042,0.006427348,-0.078376435,-0.0071147867,-0.011841893,0.009451949,-0.024877608,-0.044206683,-0.0,-1.7981289e-05,-0.0,0.018241482,-0.012671145,-0.16470717
0.22013992,-0.04777562,0.2055712,-0.07155246,0.4987167,0.035278115,0.05799183,0.16124545,0.052697442,0.0684906,-0.008541329,0.84725225,0.025490431,0.019222021,0.1219012,-0.035687502,0.13781753,-0.03539342,0.17671548,0.04866956,-0.014262323,-0.021714553,0.013757558,-0.014076124,-0.0037513142,0.00039113863,0.004329648,-0.0001525662,-0.0,-0.0,0.08571541,0.008609854,0.008774779,0.032666106,0.31199887,-0.025585921,0.08805377,-0.003660701,0.0020265162,-0.0,0.026526576,0.0056623323,0.023275036,0.0023061805,-0.0035388921,0.018764496,-0.06305788,-0.019280246,-0.0,-3.0003013e-05,-0.0,0.0036318174,-0.092969045,-0.047374938
0.03259596,-0.07624112,0.0745888,0.34986523,-0.25857908,0.028582795,0.02539369,0.06033062,0.028522657,0.05805597,0.052819733,0.38099402,0.018587224,0.023813112,0.016403133,-0.030874796,0.07606967,0.048510224,0.017921256,0.045837987,-0.060173925,0.06974083,0.0220367,0.12231338,-0.0071156463,0.00018701798,0.0036353813,-0.0005260625,-0.0,-0.0,0.017097063,0.0054621343,-0.15589632,0.043871395,-0.12717035,-0.02718286,-0.018300116,-0.0075544775,0.0020679666,-0.0,0.021117227,0.005479794,0.04693568,-0.019001627,-0.0057648523,0.007325766,0.03113052,0.09661514,-0.0,-2.0514755e-05,-0.0,0.018960534,-0.03469752,-0.04530212
0.106587954,0.06752679,0.043741096,0.0545616,0.18448637,0.02589452,0.029265603,0.118240796,-0.03877461,0.06739747,0.027103731,0.24562219,0.016804604,-0.042610276,0.10031023,-0.06069508,0.12543976,0.0047738627,0.04820916,0.14384909,0.023185842,0.07627108,0.033117626,0.13319755,-0.006829581,0.00017648366,0.0031538077,-0.00067593664,-0.0,-0.0,0.13724798,0.18178695,0.006524826,0.07420952,0.33067438,-0.05162829,-0.016331209,-0.0013825737,0.0037701398,-0.0,0.026692577,0.007530414,0.050938655,0.034265865,0.0070989467,-0.013776277,0.24359708,0.14612831,-0.0,-1.5448559e-05,-0.0,0.040139064,0.4012989,0.027758745
-0.06443302,-0.0020399783,0.07384069,0.3281731,-0.03892667,0.028738622,0.042979356,0.11003028,-0.039476506,0.042893644,0.070820354,0.52699983,0.019684348,0.047295295,0.10379013,-0.056856576,0.17922932,0.008065145,0.058794387,0.118549064,-0.13078159,0.12926765,0.0110095935,-0.0049082004,0.008987219,0.00016479875,0.0041756006,-0.00033586263,-0.0,-0.0,0.043072976,0.09133711,0.00795459,0.0069799135,-0.1227929,-0.035815958,-0.019947028,-0.005436068,0.002760502,-0.0,0.013612631,0.0036842132,0.063925676,-0.006557941,0.015793437,0.0336736,0.11261531,0.14497633,-0.0,-1.6954738e-05,-0.0,-0.019551367,-0.01840321,0.06881716
0.37562513,0.40334794,0.13266839,-0.07396223,0.037979305,0.015634332,-0.026846625,0.14338733,0.019731093,0.058193143,0.03366689,0.30749422,0.013845094,-0.019238396,0.0903833,0.41226563,-0.027091194,0.09930008,0.20763822,-0.060980268,0.094436795,0.15229477,0.030559093,-0.0046167835,-0.012133446,0.00084240077,0.0050694556,-0.0003704301,-0.0,-0.0,0.045174174,0.02703985,0.016202476,0.038949914,-0.27941906,-0.06388185,-0.023883393,-0.005569204,0.0023850622,-0.0,0.011486643,0.00489158,0.055805594,0.0432545,0.018983116,0.030534934,-0.001833587,-0.05752212,-0.0,-1.7996143e-05,-0.0,0.03144647,0.00866017,-0.09724725
0.17787302,0.12647781,0.033212766,-0.066578336,0.40747944,0.024590962,-0.12781441,0.17158276,0.070445344,-0.29903346,-0.015105532,0.5992807,0.01932804,-0.0750001,-0.018800113,0.27378356,-0.11012391,0.104007214,-0.0068882173,0.041199464,0.062970534,0.07636067,0.028361484,-0.01336511,-0.031987607,-0.016939636,0.0043568523,-0.00018173855,-0.0,-0.0,-0.032634743,0.03871943,0.013229174,-0.009978118,-0.25398794,-0.06699584,-0.019169567,-0.0053769113,0.0014489455,-0.0,0.009989886,0.0048504598,0.038595185,0.021539966,-0.0007132463,-0.003691404,-0.034430657,-0.05679806,-0.0,-1.7996143e-05,-0.0,-0.019169841,0.007346403,-0.0019861774
-0.31536207,0.011907465,0.044080295,0.54115343,0.6828148,0.03773484,-0.07637238,-0.09479491,-0.029211411,0.08211937,0.070356086,0.31533244,0.02393655,-0.05301639,0.06962196,-0.09955716,-0.15165702,-0.0844844,-0.025305895,-0.10638216,0.10132484,-0.06551417,0.007407929,-0.013398159,2.3511107e-05,0.0012521531,0.0032393232,-0.00026419296,-0.0,-0.0,0.11275128,0.14778294,0.009227038,0.025393875,0.45218492,-0.061958212,0.09091009,0.0014234806,0.0037252968,-0.0,0.008871818,0.0032277354,0.04512465,0.000742601,-0.0053945202,-0.0053429627,0.15635549,0.11728645,-0.0,-1.7441258e-05,-0.0,0.008577368,0.17507067,0.029193548
0.15349081,0.12385817,0.14946313,0.32648203,0.13976653,0.02522424,0.066563964,0.13694076,0.11069917,0.053937547,0.09910869,0.5486538,0.018779105,0.020542203,-0.008139612,0.073027045,0.06679798,0.021478627,-0.03143619,0.023365691,-0.09309556,0.107196555,0.027319035,0.14534065,0.12057687,0.00014698239,0.004256589,-0.00021647647,-0.0,-0.0,0.0061430475,0.018819958,0.008909413,0.094328225,-0.23137514,-0.057116847,-0.010308031,-0.0053203185,0.0030244777,-0.0,0.01993298,0.008020939,0.09554747,0.03283758,0.0010661376,0.037623104,-0.0032207952,-0.055904873,-0.0,-1.6759686e-05,-0.0,0.03845382,-0.0220372,-0.12526189
0.051080126,0.021893917,0.06218719,0.52901393,1.0260925,0.05116756,-0.024106272,0.12139014,-0.004929242,0.06591503,0.1285412,0.94655114,0.034701135,-0.004985907,0.12968902,-0.10209361,0.048664827,0.053868517,0.07794035,0.05709797,0.2119161,0.108765274,-0.02516234,-0.011195997,0.029999478,0.00039912068,0.0049473057,-0.00020116611,-0.0,-0.0,0.027651642,0.07647475,0.018778566,0.092630275,-0.117035784,-0.037084263,-0.003184608,-0.00077174074,0.0018889991,-0.0,0.015199107,0.005790445,0.083983965,0.008220113,0.04596662,0.06357785,0.06881914,0.064057894,-0.0,-1.7981289e-05,-0.0,0.032865033,0.018573366,-0.010591528
-0.057619214,-0.06899291,0.16066773,0.33602038,0.51330984,0.04246224,0.054155454,0.08852898,-0.05138413,0.046115804,0.090334095,0.7193403,0.026661534,0.018890658,0.03674085,-0.086901546,0.10928559,0.024270326,0.040899124,0.13176772,-0.10730625,0.0360853,0.013767153,-0.015233625,0.0031340567,0.0007018751,0.004003507,-0.00017376445,-0.0,-0.0,0.03407376,0.11699497,0.014463267,0.03169977,-0.17638691,-0.051507965,-0.020200048,-0.0051228707,0.002721788,-0.0,0.02059713,0.0060212985,0.055835653,0.01417414,0.00062783307,0.01055953,0.060063124,0.08732517,-0.0,-1.863314e-05,-0.0,0.0057226177,0.03381607,0.06660847
0.111351825,0.11015452,0.07180791,0.04400278,0.020402957,0.0229123,-0.012970816,0.13373448,-0.007106058,0.042681184,0.013353436,0.28414842,0.016326746,0.05188548,0.08349352,-0.07531443,0.14183539,0.03202466,0.05561303,0.11959327,0.0041504307,0.063781075,0.024973057,0.16685972,-0.011887713,0.00019053454,0.0032368826,-0.00074648694,-0.0,-0.0,0.1427717,0.23005816,0.007773045,0.04907091,-0.17844467,-0.078811415,0.0062714564,-0.002859083,0.0038909244,-0.0,0.022858102,0.0068936306,0.05590407,0.12166492,0.046411656,-0.014757612,0.26344416,0.13739222,-0.0,-1.6077547e-05,-0.0,0.014601346,0.4274216,0.035932258
