LogP-R,Flexibility-R,HBA-R,HBD-R,TPSA-R,Charge-R,Atom_Stereo-R,LogP-P,Flexibility-P,HBA-P,HBD-P,TPSA-P,Charge-P,Atom_Stereo-P,HeavyAtom,Radius_Of_Gyration,Wiener_Index,Eccentric_Connectivity_Index,Atom_Count_C,Atom_Count_H,Atom_Count_O,Atom_Count_N,Atom_Count_S,Atom_Count_F,Atom_Count_Cl,Atom_Count_Br,Atom_Count_I,Atom_Count_P,Atom_Count_B,Atom_Count_Li,Bond_Count_Single,Bond_Count_Double,Bond_Count_Triple,Bond_Count_Aromatic,Total_Chiral_Centers,R_Isomers,S_Isomers,E_Isomers,Z_Isomers,Num_4_Rings_Aromatic,Num_4_Rings_NonAromatic,Num_4_Rings_Total,Num_5_Rings_Aromatic,Num_5_Rings_NonAromatic,Num_5_Rings_Total,Num_6_Rings_Aromatic,Num_6_Rings_NonAromatic,Num_6_Rings_Total,Num_8_Rings_Aromatic,Num_8_Rings_NonAromatic,Num_8_Rings_Total,Num_Aromatic_Rings,Num_NonAromatic_Rings,Num_Total_Rings
-0.018116124,0.13324453,0.06125165,0.2576315,0.4194177,0.055769123,0.024196051,0.1623124,-0.008418558,0.12330134,0.014273236,0.19159009,0.03239189,-0.0026646657,0.05866089,-0.01623477,-0.34835094,-0.1395882,0.15850309,0.07455257,0.030956723,0.075692795,0.041651923,0.051687203,0.0027527334,-0.00027080238,-0.0,-0.00013716295,-0.0,-0.0,0.09942594,0.017512593,0.0060718735,0.030823067,0.0954739,0.33038855,-0.04856132,-0.0021409243,0.0027548617,-0.0,0.03096586,0.0033966992,0.08726359,0.08654688,0.02223562,-0.001448058,0.25358415,0.38512173,-0.0,-0.0,-0.0,0.011537928,0.40040994,0.012510708
0.17156394,0.031173991,0.046365477,0.31712863,1.4704044,0.0481339,-0.0053139515,0.28232074,-0.011663666,0.115785584,0.16743778,1.3878698,0.03904945,0.014149976,0.20661181,0.26073518,0.029389875,0.25896925,0.112141125,0.050963987,0.13988614,-0.010036212,0.062350374,-0.0012295202,0.02520166,-2.8703827e-05,-0.0,-0.0003017053,-0.0,-0.0,0.022473795,0.077910125,0.022800274,0.006090181,0.13644315,0.044761382,0.099276,-0.0021031979,0.0025061842,-0.0,0.01905122,0.0021372023,0.08302255,-0.0013760586,-0.04736314,-0.011850514,-0.02559422,-0.13002995,-0.0,-0.0,-0.0,0.013924745,0.018855074,0.027397394
-0.04497412,-0.06445022,0.013156532,-0.20652281,-0.33622456,0.018458247,-0.017353615,-0.27351096,-0.07201474,-0.043701675,-0.20258673,-1.7879812,0.016195936,-0.060146097,-0.038570765,-0.12261004,0.022085134,-0.056057308,-0.06836631,0.076831505,-0.09047592,-0.08255252,-0.14499319,-0.0019909872,0.0024108493,-1.794142e-05,-0.0,-0.0008172972,-0.0,-0.0,0.003789654,-0.029531816,0.006220825,0.0045896815,0.08076918,-0.04058169,-0.053629432,-0.0048108487,0.0018060143,-0.0,-0.24212933,-0.030619385,0.021307025,0.009169582,-0.0046183127,-0.012269915,0.08083086,0.15969543,-0.0,-0.0,-0.0,0.002050496,0.14028633,0.022542771
0.025934296,0.118928954,0.09345222,0.019079769,0.24048798,0.04310285,0.025437575,0.10180618,0.015017608,0.08808261,0.022080643,-0.7649582,0.029205611,-0.005208534,0.06974756,-0.021354806,0.16932538,0.057090916,0.20800006,0.15618321,-0.007046065,0.22495964,0.07597592,0.04578621,0.0028414596,-2.8703827e-05,-0.0,-0.00022240145,-0.0,-0.0,0.14879216,0.0133946175,0.008538442,0.0511218,0.128508,0.2905894,0.096383944,-0.0027090935,0.0027325545,-0.0,0.030514983,0.0032734103,0.091519155,0.044610873,0.012310968,-0.0010112032,0.20550309,0.36926052,-0.0,-0.0,-0.0,0.013641236,0.23836167,0.0109264115
0.19175403,-0.1022585,0.15428649,-0.03956671,0.46428162,0.052891187,0.016567644,0.19668874,0.060324237,0.003977762,-0.021726826,0.6733655,0.032985017,-0.09033539,-0.043196704,-0.018126009,0.10089878,0.1045326,-0.03840933,0.049878158,-0.06564233,0.011644077,0.038339257,-0.0027756696,0.0060629565,-2.8703827e-05,-0.0,-0.00019235889,-0.0,-0.0,0.090340845,-0.021289056,0.013209967,0.01393171,0.21392071,0.059624195,0.068420865,-0.0022729118,0.002360114,-0.0,0.026441736,0.0021499137,0.10500147,0.04292002,-0.0034354222,-0.010987377,0.17780061,0.38632098,-0.0,-0.0,-0.0,0.004657477,0.3524927,0.061088994
-0.03054776,-0.0029523289,-0.16294998,-0.22177006,-1.4437343,0.015998106,-0.035143223,0.18081369,-0.041203693,-0.05651327,-0.21849576,-1.860496,0.01594397,-0.022008933,-0.044186216,-0.10946047,0.03712704,-0.052394714,-0.05493876,-0.036744904,-0.119765386,-0.050488763,-0.1690239,-0.0016458075,0.0056724986,-1.1845885e-05,-0.0,-0.0010819908,-0.0,-0.0,0.015175121,-0.020990383,0.0053369743,-0.009172131,0.049200606,0.12023869,0.0011678719,-0.0078314375,-0.063284695,-0.0,-0.20711161,-0.030284554,-0.14740664,-0.029276134,0.03917611,-0.011516123,-0.043182574,-0.13066839,-0.0,-0.0,-0.0,0.005085907,-0.10599059,-0.089194104
-0.13175885,-0.02816786,0.076920785,0.36073875,0.83955234,0.04379878,0.045352183,0.28919655,-0.0081534395,0.009228054,0.19353311,1.3258336,0.03426525,0.06432988,0.10658062,-0.071709216,-0.0026862193,-0.050321355,-0.018521003,0.017573614,0.14790322,0.10540068,0.0730589,-0.0020186317,0.031873655,-2.8703827e-05,-0.0,-0.0002482676,-0.0,-0.0,-0.0057222415,0.074651,-0.30893496,0.0029768958,-0.17368305,-0.06065899,-0.017745761,0.07473511,0.002672009,-0.0,0.017074876,0.0013007428,0.082187496,-0.007730101,0.047667433,-0.040014144,-0.0026718797,-0.12588571,-0.0,-0.0,-0.0,0.008927437,0.021900173,0.01504857
0.11533956,0.148507,0.10734011,0.061978303,0.55279505,0.052161485,0.0070346184,0.17646484,0.06113999,-0.041438326,0.0030808484,0.31876972,0.03231886,-0.029012134,0.05388429,0.030424474,0.15572783,-0.015714904,0.17259866,0.12901671,-0.025642604,0.05417355,-0.103661135,0.05407571,0.008035491,-2.8703827e-05,-0.0,-0.00015430346,-0.0,-0.0,0.116573445,-0.010984827,0.007179919,0.029206023,0.16437894,0.31218544,-0.08141088,-0.002339011,0.0023838074,-0.0,0.030489849,0.0025398724,0.11074325,0.06419785,-0.0032525142,-0.0026222873,0.18264347,0.4514927,-0.0,-0.0,-0.0,0.017530665,0.42579964,0.058528204
0.071716025,0.18902145,0.039743446,0.35179242,0.8872788,0.038738,0.052504238,-0.048490472,0.11504187,0.16638356,0.1815291,1.2197369,0.034292273,0.07735833,-0.060553167,0.22082557,-0.04447043,0.069118686,0.0012449255,-0.001296563,0.27393678,0.15821645,0.053216245,-0.002262581,0.0014025323,-2.8703827e-05,-0.0,-0.00046705245,-0.0,-0.0,-0.06228495,0.014794384,-0.25836274,0.0039030353,0.22104394,-0.062781334,0.09809443,-0.0021185633,0.0025901608,-0.0,0.020142289,0.0015111327,0.084691495,0.036693055,0.0007781741,-0.04171275,0.009065879,-0.13937412,-0.0,-0.0,-0.0,0.009912022,0.026864205,0.047624256
0.07753235,0.20840101,0.10724497,-0.10287768,0.024115888,0.045808706,-0.0012691974,-0.009674938,0.06305254,0.038474556,-0.1834654,0.3973127,0.031550862,-0.058135472,-0.009825179,0.07655809,0.0977423,-0.080828354,-0.06418258,0.11270453,-0.04393822,0.0965072,0.035021167,0.061025366,-0.0053883702,-2.8703827e-05,-0.0,-0.0005721676,-0.0,-0.0,0.10380677,-0.011640311,0.007304155,0.033523392,0.26279998,0.5964296,0.07918477,-0.0027974867,0.0021249012,-0.0,0.026328288,0.003058738,0.10527808,0.043159463,-0.020295726,0.01488628,0.2601707,0.3682713,-0.0,-0.0,-0.0,0.015130977,0.41118178,0.05599445
0.09973555,-0.07002458,0.04648707,0.72985184,0.3128827,0.053130366,-0.034646038,0.16144869,-0.06225509,-0.064761244,0.025772674,-0.89775443,0.03161445,-0.048793327,0.01604557,-0.05909697,0.052803308,-0.04521349,0.1566072,0.053879723,-0.114669815,0.05002029,0.08487369,-0.0017547383,0.020399392,-2.8703827e-05,-0.0,-0.00035082968,-0.0,-0.0,0.033187997,-0.04790709,0.010219207,-0.0029199913,0.32703078,-0.07578615,0.16831036,-0.0026590007,0.0024096328,-0.0,0.03669869,0.003085096,0.101268336,0.0827777,0.0074570947,-0.0094197765,0.17949705,0.37784877,-0.0,-0.0,-0.0,0.0050683143,0.2281239,0.00758941
-0.032153964,0.007925702,-0.1744679,-0.050621875,-0.23879021,0.020009533,0.110469714,-0.2840183,0.017600557,-0.02703136,-0.022590855,-1.9696425,0.02221646,0.055464327,0.027754284,-0.09313445,0.024027627,-0.017520098,0.014979242,0.012981684,-0.12884794,-0.0020733648,-0.23403716,-0.0021371385,0.006042919,-1.6078231e-05,-0.0,-0.001139665,-0.0,-0.0,-0.0060284343,0.016775776,0.010201944,-0.014216782,-0.13288319,-0.071847275,-0.0260394,-0.0077851173,0.0021192562,-0.0,0.02744531,0.002447819,-0.2650574,-0.04609707,-0.03027346,-0.018603045,-0.045006905,-0.15827845,-0.0,-0.0,-0.0,0.0064176624,0.001269982,0.09761079
0.19144131,0.17131773,0.10988735,-0.086455435,0.023920914,0.047751263,-0.0068762386,0.010173943,0.056959458,-0.019031877,-0.15786055,0.3479658,0.03097515,-0.03770414,-0.045552175,0.09055857,0.01562816,0.002113589,-0.03257107,0.14069608,-0.04385155,0.069553085,0.05338663,-0.0029002908,-0.0022807731,-2.8703827e-05,-0.0,-0.0002742215,-0.0,-0.0,0.035632405,0.009280212,0.008307998,0.019308949,0.24650835,0.34607938,-0.08352539,-0.0031961887,0.0023920317,-0.0,0.025372824,0.0030032906,0.08623335,0.062219683,-0.0009797045,0.015720168,0.21474051,0.34865427,-0.0,-0.0,-0.0,0.007973533,0.4159916,0.07533386
0.024808677,-0.11902164,-0.46205276,-1.0503681,-1.9414535,0.024069034,-0.119496904,0.05164501,-0.03482772,-0.016869722,-0.41449553,-1.793732,0.01809897,-0.08034563,-0.15658654,-0.36956713,-0.34746876,-0.25496465,0.04705112,-0.31982222,-0.073184535,0.17211328,0.027054401,-0.0029578097,0.0015455356,-0.00022997259,-0.0,-0.0009243163,-0.0,-0.0,-0.117164284,-0.047266483,0.0049585183,0.008871687,-0.06809439,0.19665416,-0.12264105,-0.006078098,0.0021538418,-0.0,0.01239262,0.0012908748,0.026873542,0.22081417,0.079075225,-0.012817971,0.110692166,0.1056697,-0.0,-0.0,-0.0,-0.0010387417,0.108662225,0.07774859
-0.004144676,-0.021055963,-0.17250653,-0.40890527,-1.7984124,0.021146636,-0.091548845,0.07909789,0.35873482,0.020727465,-0.30988577,-1.8613316,0.018873278,-0.11500373,-0.13136189,-0.15092966,-0.38224876,-0.3237809,0.020233694,-0.10047691,-0.06276321,-0.013808508,0.036746327,-0.003785562,0.002757375,-0.00022997259,-0.0,-0.00097376097,-0.0,-0.0,0.0048051216,-0.017606292,0.0049010855,0.009374564,-0.05001002,0.16933313,-0.0989407,-0.007589524,0.0017646882,-0.0,0.015624943,0.0023854338,0.02826047,-0.051813334,-0.000117849886,-0.009474053,-0.03904949,-0.12829077,-0.0,-0.0,-0.0,-0.009088722,-0.088762745,0.035915762
