number,values_0,value,params_brics_min_freq,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_rings_min_freq,params_side_min_freq,params_subsample,state,user_attrs_cv_recall,user_attrs_val_metric
115,0.8556034482758621,0.8556034482758621,3,0.4171820140514538,52,0.5270064793342435,0.0014450016920342134,4,2,520,0.10106782824326155,2.790121428693558,3,5,0.7325155276358681,COMPLETE,0.665933118823259,0.8556034482758621
116,0.8897795591182365,0.8897795591182365,3,0.4408513349131217,65,1.1689105337388532,0.001178010161762689,26,1,557,0.43777508298357426,3.0511682799279978,3,5,0.719552984779371,COMPLETE,0.7518635562705891,0.8897795591182365
117,0.8902195608782435,0.8902195608782435,3,0.4724777558520846,57,1.0122980585897579,0.0012701532426629095,25,1,451,0.6596173143107732,2.6310243130245516,3,5,0.7084812270258734,COMPLETE,0.7553723282004137,0.8902195608782435
118,0.8871595330739299,0.8871595330739299,3,0.4494624591522595,112,0.6391091076422771,0.00203278062422926,24,2,409,0.22554515424778754,2.3528977681874235,3,5,0.6686696948361202,COMPLETE,0.7632632345054777,0.8871595330739299
119,0.8937007874015748,0.8937007874015748,3,0.43171798415150314,49,0.4295439655055178,0.0010284187538016092,26,3,511,0.11590877129212361,3.159251175016924,3,5,0.7512255524213518,COMPLETE,0.7527350034474832,0.8937007874015748
120,0.8641732283464567,0.8641732283464567,3,0.4004141217639993,75,0.08426059299477506,0.0018290099392577056,23,10,625,2.6641466480518012,2.887268222114147,3,5,0.7719627158065724,COMPLETE,0.7343177813529456,0.8641732283464567
121,0.8922155688622755,0.8922155688622755,3,0.4157280814361118,96,0.7229038305886559,0.0016983619390298524,27,1,359,0.2845947487812063,2.4680703833730915,3,5,0.6223029392993835,COMPLETE,0.7562437753773079,0.8922155688622755
122,0.891566265060241,0.891566265060241,3,0.4255785724856717,88,0.8874895513036127,0.001476548078636647,28,1,341,0.3884721488638364,2.6938909302821097,3,5,0.681422118331485,COMPLETE,0.7514211292423199,0.891566265060241
123,0.8937875751503006,0.8937875751503006,3,0.40040199091483025,35,0.7772280620930466,0.0024204325338383374,26,1,384,0.22456762534985647,2.504921627937466,3,5,0.6448832174262117,COMPLETE,0.7505477667969049,0.8937875751503006
124,0.8855421686746988,0.8855421686746988,3,0.4127949285924533,79,0.5330631740223991,0.002045986152639932,27,2,471,3.118311104396046,3.7840154668015287,3,5,0.6975509027769762,COMPLETE,0.7391595801731403,0.8855421686746988
125,0.8882235528942116,0.8882235528942116,3,0.4427173141442885,118,1.018799888796901,0.0012558090279657195,25,1,313,0.4547419674305999,3.010931073391792,3,5,0.7357035098144014,COMPLETE,0.7544970504864781,0.8882235528942116
126,0.898,0.898,3,0.4279797162433837,59,0.8636529820350458,0.002865183771436856,26,1,252,0.1163640591204943,2.776282045630877,3,5,0.7111624891758204,COMPLETE,0.7623898720600628,0.898
127,0.8854368932038835,0.8854368932038835,3,0.45841161955582654,59,0.5830953272656422,0.002260546985446109,26,2,259,0.08041154012603324,2.752001827451769,3,5,0.7096670125632443,COMPLETE,0.7593120355473838,0.8854368932038835
128,0.88996138996139,0.88996138996139,3,0.4800469132511341,48,1.2790451434238723,0.0028292264988702726,24,1,435,0.08985706555117104,3.3708934366210874,3,5,0.6845743712746986,COMPLETE,0.7658871523787635,0.88996138996139
129,0.8926441351888668,0.8926441351888668,3,0.4277965232066713,72,0.33537303681627917,0.0017112124338706722,25,2,290,0.5421115746995114,3.2001946679729274,3,5,0.7511128476382657,COMPLETE,0.7501110855741975,0.8926441351888668
