number,values_0,value,params_brics_min_freq,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_rings_min_freq,params_side_min_freq,params_subsample,state,user_attrs_cv_recall,user_attrs_val_metric
26,0.8778756366723259,0.8778756366723259,3,0.8667308007205035,174,1.6446151737458239,0.05806345448978386,21,3,1765,3.4240208709021207,4.013645383378959,3,5,0.9445973857956675,COMPLETE,0.7882536581628745,0.8778756366723259
27,0.8723507357102434,0.8723507357102434,3,0.7180395506499611,196,2.3507363577752685,0.12114835740418198,18,3,1639,1.909222620943503,2.6394937259178626,3,5,0.878188692938674,COMPLETE,0.7908909829158048,0.8723507357102434
28,0.8771293152235426,0.8771293152235426,3,0.6567000360759946,140,1.1469176913696435,0.011264239467035853,24,4,1846,2.880310451954916,3.431438575547718,3,5,0.758441532736302,COMPLETE,0.79395732781736,0.8771293152235426
29,0.8780065082059989,0.8780065082059989,3,0.7596479343068817,122,2.331380189927807,0.033131693284485925,13,2,1577,3.5830365161746736,4.28857135034006,3,5,0.9645545414649951,COMPLETE,0.786066421512296,0.8780065082059989
30,0.8719775749858517,0.8719775749858517,3,0.7984065275454558,204,3.2637447003085702,0.17162099793754138,15,5,1390,3.0109225661969634,3.1971877359147216,3,5,0.8942365781488201,COMPLETE,0.7786102811614188,0.8719775749858517
31,0.8722198641765704,0.8722198641765704,3,0.9620535813824771,227,0.4281004809187685,0.21052493986005677,23,7,1897,4.58312799436138,4.543477813315941,3,5,0.8223315373899628,COMPLETE,0.8022810848080901,0.8722198641765704
32,0.8736205432937181,0.8736205432937181,3,0.9053970774514976,255,0.43506703625398463,0.11155520814291672,20,8,1750,3.9765248182401924,4.155069385574253,3,5,0.8556963740527329,COMPLETE,0.8027292576419214,0.8736205432937181
33,0.8764944114318054,0.8764944114318054,3,0.9582765865812142,218,0.8145358249231487,0.22100276451335302,26,5,1985,4.668431093262509,3.5950513204488126,3,5,0.8105737200107868,COMPLETE,0.7987742281467862,0.8764944114318054
34,0.8742359932088285,0.8742359932088285,3,0.8662095674948562,177,0.5713633094132579,0.0562829088797257,17,8,1851,4.186770622776278,3.893517771917759,3,5,0.9349051146270481,COMPLETE,0.79440167011415,0.8742359932088285
35,0.8700923174872666,0.8700923174872666,3,0.8906315494825622,212,0.9875823635734383,0.1615079247944024,28,11,1707,3.5601637094957566,4.598467117992768,3,5,0.8745765997215125,COMPLETE,0.7878322990883322,0.8700923174872666
36,0.8828965053763441,0.8828965053763441,3,0.8377068149820511,262,0.26211582467218786,0.0676415752732927,12,2,1891,3.1837445062366365,3.6373084051099727,3,5,0.5679264135738029,COMPLETE,0.8154294032023289,0.8828965053763441
37,0.8676110639501982,0.8676110639501982,3,0.7399475743692276,264,4.222324904646026,0.02627968606342541,9,1,1849,2.7528237074599895,3.6270551126743955,3,5,0.539366668000525,COMPLETE,0.7746571669348044,0.8676110639501982
38,0.8791259903791737,0.8791259903791737,3,0.6836658176814225,280,0.27533066623201885,0.08033270360885919,11,2,1521,3.1908200988948368,3.0489701375008855,3,5,0.5824291378339266,COMPLETE,0.8149888914425804,0.8791259903791737
39,0.867591610073571,0.867591610073571,3,0.8356871870313873,258,2.8127660979745523,0.06020214899355822,8,2,1410,2.717231656784652,0.1381820532415161,3,5,0.49412743038525186,COMPLETE,0.7807956025434766,0.867591610073571
40,0.8835314091680815,0.8835314091680815,3,0.7946729087821774,299,0.23062013753255606,0.018798332785234382,13,4,1800,2.3788658089593206,2.2019460619907942,3,5,0.6824753949826265,COMPLETE,0.8071037309430784,0.8835314091680815
41,0.8772407328805886,0.8772407328805886,3,0.8028705049347168,294,0.2376505116746542,0.0157535401599872,12,4,1808,2.089577052108232,2.018007228329431,3,5,0.6046369924461468,COMPLETE,0.8070999004060369,0.8772407328805886
42,0.869738610639502,0.869738610639502,3,0.8426053743119809,299,0.9966764776889434,0.003744996380736844,7,3,1886,1.4266162352806808,2.47839566913845,3,5,0.6793317089443719,COMPLETE,0.7790469623841263,0.869738610639502
43,0.8743668647425014,0.8743668647425014,3,0.7798048746758807,240,0.5690032566861452,0.1119983293139705,14,4,1687,2.427883552507743,2.1637888595145665,3,5,0.7252337647404817,COMPLETE,0.8079866697310963,0.8743668647425014
44,0.880880376344086,0.880880376344086,3,0.9037760851943819,282,0.2464535496971011,0.04189784566201683,16,5,1899,1.6879995058392363,1.7047787929784084,3,5,0.6309061070545301,COMPLETE,0.8127997395234813,0.880880376344086
45,0.873731960950764,0.873731960950764,3,0.7303786264717743,202,1.5563778510721664,0.005180540059899983,18,3,1552,2.618320365810497,2.59989452855129,3,5,0.5401062552377598,COMPLETE,0.7908871523787636,0.873731960950764
46,0.8691231607243917,0.8691231607243917,3,0.562732928657181,263,0.21949256760919786,0.018885058219774434,6,6,438,3.074215174679328,3.6242574804303502,3,5,0.7014743563443122,COMPLETE,0.7698345207998161,0.8691231607243917
47,0.8793682795698925,0.8793682795698925,3,0.8554775447604364,241,0.7213342656222248,0.08555228284432018,12,2,1776,3.6091401995320833,1.5006886474389671,3,5,0.7496454495077369,COMPLETE,0.8088619474450318,0.8793682795698925
48,0.8752440577249576,0.8752440577249576,3,0.4364497202374995,188,1.1432622906257428,0.013028521269260185,10,6,1921,3.288456757598338,3.8274269288551466,3,5,0.6510890967759959,COMPLETE,0.7904523864245767,0.8752440577249576
49,0.8788837011884549,0.8788837011884549,3,0.8206682351072566,22,0.16278394635235466,0.007531142631310497,20,1,1643,2.241416408606576,2.7638534501159358,3,5,0.42802439044756063,COMPLETE,0.781238029571746,0.8788837011884549
50,0.8677419354838709,0.8677419354838709,3,0.7055947399694832,283,0.4996494157513785,0.0017461466065804856,23,4,1484,3.771345261841806,3.020309356437116,3,5,0.7909316006480182,COMPLETE,0.7689611583544014,0.8677419354838709
51,0.8787528296547822,0.8787528296547822,3,0.9555908716664356,225,0.6260477989720207,0.24921518453496952,29,7,1996,4.038953568195743,4.312422195391936,3,5,0.8368176487550035,COMPLETE,0.793518731326132,0.8787528296547822
52,0.8752440577249576,0.8752440577249576,3,0.8917524377932485,214,0.3626209788561827,0.13825760890441513,14,9,1920,4.809226004894582,4.719882696125425,3,5,0.9245361910092047,COMPLETE,0.7970351643300391,0.8752440577249576
53,0.869607739105829,0.869607739105829,3,0.9331384747977767,237,0.9254080599638363,0.1793608374364217,21,5,1804,3.445878159201448,3.4829784608760126,3,5,0.9690441733527019,COMPLETE,0.796157971347583,0.869607739105829
54,0.8821307300509338,0.8821307300509338,3,0.9872913344262902,271,0.010180353673484965,0.09441431641366767,17,6,1960,4.3105423317406455,4.014144915577208,3,5,0.8764194678605937,COMPLETE,0.8093005439362597,0.8821307300509338
55,0.8758595076400679,0.8758595076400679,3,0.9862642172423247,275,0.05633525362558611,0.10113867469399314,17,15,1719,3.852304626775254,3.9451722578948476,3,5,0.8865500901558571,COMPLETE,0.8009691258714472,0.8758595076400679
56,0.8801340548953027,0.8801340548953027,3,0.8089662862491729,291,0.014990421322784438,0.06535054448997923,15,6,1930,4.34265778366476,2.3139073849049323,3,5,0.909573654369348,COMPLETE,0.8066670497203706,0.8801340548953027
57,0.8778756366723259,0.8778756366723259,3,0.7795864038725265,252,0.32731848112914225,0.046447313936917735,19,3,1821,3.6766240215154298,3.1265006523585646,3,5,0.44906576672159065,COMPLETE,0.8075423274343063,0.8778756366723259
58,0.8767561544991511,0.8767561544991511,3,0.8493415310404632,271,0.16037335694689744,0.036072082511407186,21,5,1619,3.972899594912742,4.229017909222719,3,5,0.7028165525969796,COMPLETE,0.8062322837661838,0.8767561544991511
59,0.8748708970005659,0.8748708970005659,3,0.7500121490965016,300,1.365316398649782,0.09136394800848847,19,4,863,4.19752027883267,1.021721533824594,3,5,0.975962758446977,COMPLETE,0.7878169769401671,0.8748708970005659
60,0.8761212507074136,0.8761212507074136,3,0.9118412153731551,155,0.6236928196618089,0.14061036277901903,23,3,1075,4.4883322647782276,3.7562695170228726,3,5,0.7720838392223341,COMPLETE,0.8062303684976634,0.8761212507074136
61,0.8599391624221845,0.8599391624221845,3,0.9741720381966097,231,4.98714802297145,0.2978946245829603,26,7,1990,4.8700778833638285,4.462924054285306,3,5,0.8585641179277171,COMPLETE,0.7707155443193136,0.8599391624221845
62,0.8746286078098472,0.8746286078098472,3,0.9405395015503668,250,0.43934447326804255,0.02442333320735178,13,6,1933,4.629362602879647,4.057879877479936,3,5,0.8135582998407005,COMPLETE,0.7961541408105417,0.8746286078098472
63,0.8739937040181098,0.8739937040181098,3,0.8865128660247753,222,0.7502081072922211,0.12442047455653535,24,7,1838,4.165708521483505,3.4457263114352785,3,5,0.8706470202194704,COMPLETE,0.800091932888991,0.8739937040181098
64,0.8718272495755518,0.8718272495755518,3,0.9443364593821886,259,0.18472352916118123,0.18796341960836685,11,8,1998,3.0289217594871705,4.939106663427814,3,5,0.8457635365683107,COMPLETE,0.8070999004060371,0.8718272495755518
65,0.8741051216751556,0.8741051216751556,3,0.9962561375866296,267,0.5050706961363516,0.05295335738003316,16,9,1748,4.399899497552578,4.76856829397759,3,5,0.9262735595072227,COMPLETE,0.7952769478280856,0.8741051216751556
66,0.8729856395019808,0.8729856395019808,3,0.8708158675585189,247,2.0112943007610573,0.06694322402872752,26,5,1873,3.4326600942624044,4.399077951916486,3,5,0.8970421372826703,COMPLETE,0.7930820501034246,0.8729856395019808
67,0.8697191567628749,0.8697191567628749,3,0.976119050645073,204,0.00994722994135925,0.07763880308316919,14,10,103,3.8671886590810605,4.127625883977811,3,5,0.736414928098156,COMPLETE,0.7803684976633725,0.8697191567628749
68,0.8751131861912846,0.8751131861912846,3,0.9216934061481833,232,0.8845611607483717,0.25777917248806315,22,4,574,2.4715118166558545,3.2943801833201465,3,5,0.9499861984122606,COMPLETE,0.7970198421818739,0.8751131861912846
69,0.8729856395019808,0.8729856395019808,3,0.8270345109066539,286,1.1372137387538996,0.101124013621162,18,2,1686,3.219599515365661,3.7527331906393604,3,5,0.8319985427303299,COMPLETE,0.7957136290507929,0.8729856395019808
70,0.8776333474816073,0.8776333474816073,3,0.785214948677144,193,0.6820711370723507,0.031637262587750174,28,6,1941,2.085583003257308,2.8079043983401637,3,5,0.7979032627596923,COMPLETE,0.7979008657013713,0.8776333474816073
71,0.8822616015846068,0.8822616015846068,3,0.8513111559781658,274,0.35969020271379193,0.2396577869200897,29,7,1286,4.098951705299294,4.741709053347665,3,5,0.8574320112110576,COMPLETE,0.8018348272427793,0.8822616015846068
72,0.872723896434635,0.872723896434635,3,0.8096663013534068,276,0.39514857596374625,0.24423910447980463,30,8,1202,4.263738997692423,4.619152480411085,3,5,0.8675968468216312,COMPLETE,0.7939534972803187,0.872723896434635
73,0.8724816072439162,0.8724816072439162,3,0.8577549367835229,289,0.1467553244982626,0.15913031532055252,29,7,1305,4.084739841102233,4.772066764891662,3,5,0.8853121497448745,COMPLETE,0.8031697694016702,0.8724816072439162
74,0.8746091539332201,0.8746091539332201,3,0.882317716502418,262,0.30584771824247203,0.19176685949220004,25,14,990,4.499490120100218,1.8368403760651506,3,5,0.9091448250545145,COMPLETE,0.7943920937715468,0.8746091539332201
75,0.8728353140916808,0.8728353140916808,3,0.6140950391690096,97,0.5090946751990061,0.2139753133059994,27,6,1778,3.676525048862792,3.967102108582217,3,5,0.5861585917898793,COMPLETE,0.8009691258714472,0.8728353140916808
76,0.8674801924165252,0.8674801924165252,3,0.8429556246597193,242,4.14733633282728,0.12486247570348312,28,5,1951,4.992902187150285,4.4611131552639085,3,5,0.9345690970038452,COMPLETE,0.7672163487320922,0.8674801924165252
77,0.8739742501414827,0.8739742501414827,3,0.9027319366821662,256,0.15804244903702291,0.1492274533023309,30,7,271,3.9556541331684127,4.214191150196123,3,5,0.5113256502266922,COMPLETE,0.7987723128782656,0.8739742501414827
78,0.8839045698924731,0.8839045698924731,3,0.8216714849646631,272,0.34639825459257767,0.08957312334965609,12,1,1878,4.687930734884027,3.561662379068288,3,5,0.8450227622651679,COMPLETE,0.8062361143032254,0.8839045698924731
79,0.885024052065648,0.885024052065648,3,0.7622879949096452,273,0.32275360971401634,0.09525556401844298,11,1,1853,4.751143962917366,3.55148214258333,3,5,0.8175458050534328,COMPLETE,0.8119302076151076,0.885024052065648
80,0.8832696661007358,0.8832696661007358,3,0.791349246129595,280,0.36143469661652483,0.07895265386416069,10,1,1882,4.742262467276416,3.518025144546734,3,5,0.7757997184191358,COMPLETE,0.8044798130697923,0.8832696661007358
81,0.8796300226372382,0.8796300226372382,3,0.7902286033076853,284,0.3701851382587422,0.08110363992195153,10,1,1879,4.750689143493665,3.5327682435829804,3,5,0.7716980490768316,COMPLETE,0.804905002681376,0.8796300226372382
82,0.8761212507074136,0.8761212507074136,3,0.7687350022776529,293,0.294426482111555,0.07049553435712569,9,1,1746,4.603747607437278,3.174171666941517,3,5,0.8079373089811918,COMPLETE,0.8027215965678389,0.8761212507074136
83,0.8800226372382569,0.8800226372382569,3,0.8194178621408855,278,0.859883924593975,0.05288329693222447,12,2,1815,4.466519006719779,3.2869779431792527,3,5,0.7838566509542695,COMPLETE,0.8014115528997164,0.8800226372382569
84,0.8815152801358235,0.8815152801358235,3,0.7570644682207105,267,0.6047849370448917,0.04110017786731251,11,2,1653,4.735826860988813,3.4259397006431835,3,5,0.8192888408761091,COMPLETE,0.8031621083275875,0.8815152801358235
85,0.8769984436898699,0.8769984436898699,3,0.8300728292117231,300,0.7176271012129264,0.11200607802264326,11,1,1856,2.8618432969502066,2.982643431370823,3,5,0.7212847010138659,COMPLETE,0.8053531755152072,0.8769984436898699
86,0.8841468590831918,0.8841468590831918,3,0.7956011595269449,246,0.13746739039747802,0.06274931908754514,8,1,1576,2.6177567069238994,3.658900277816007,3,5,0.8458041440599474,COMPLETE,0.8145598712939555,0.8841468590831918
87,0.8671070316921337,0.8671070316921337,3,0.7260550466963509,245,3.0745377866430026,0.0623014600116856,6,1,1894,1.8546999727691933,3.640125774032964,3,5,0.7502323091965318,COMPLETE,0.7886941699226231,0.8671070316921337
88,0.8842582767402376,0.8842582767402376,3,0.7970653932463097,261,0.15113267525638951,0.0865201962103257,9,2,1560,2.6521041270968984,3.823662777271626,3,5,0.8412894103224062,COMPLETE,0.8154332337393703,0.8842582767402376
89,0.8807689586870402,0.8807689586870402,3,0.6881070357309637,251,0.13022326227140585,0.047279641838855704,9,2,1579,2.6605238833163916,3.802465691345651,3,5,0.8432128695446295,COMPLETE,0.8066670497203707,0.8807689586870402
90,0.8797608941709112,0.8797608941709112,3,0.7452828845680088,260,0.2651239985218047,0.07378875792528009,8,1,1438,2.566826697733056,3.5598213064202615,3,5,0.6757176021049316,COMPLETE,0.8132440818202712,0.8797608941709112
91,0.8762326683644596,0.8762326683644596,3,0.7994887329881027,235,0.4716922868199409,0.09285415865652616,8,3,1786,2.939375801250846,3.707541375420635,3,5,0.8279247322438855,COMPLETE,0.8036064506243775,0.8762326683644596
92,0.8823924731182795,0.8823924731182795,3,0.8113053691299548,280,0.21829071244433604,0.1135749843737675,10,2,1718,2.4091828116656187,3.8570380258288086,3,5,0.8033202297447555,COMPLETE,0.8066747107944534,0.8823924731182795
93,0.8811421194114318,0.8811421194114318,3,0.8153273645859862,280,0.1104570236762607,0.08429009055334849,10,2,1720,2.3115911927311172,3.37880370715605,3,5,0.8029556248274936,COMPLETE,0.8114916111238795,0.8811421194114318
94,0.8813844086021505,0.8813844086021505,3,0.7726703085992516,288,0.23451195535165087,0.11178494840106204,7,1,1585,2.775470911367426,3.8547200822872343,3,5,0.7622402150596317,COMPLETE,0.8106125028729029,0.8813844086021505
95,0.8846508913412564,0.8846508913412564,3,0.7964482910187198,271,0.10323473419170975,0.06898731418418329,12,1,1684,2.1453738899214203,3.0980964070497836,3,5,0.7853296565864688,COMPLETE,0.8163065961847851,0.8846508913412564
96,0.8877865025466893,0.8877865025466893,3,0.7647482736137643,266,0.09249724925017844,0.06699356371930816,13,1,1659,1.444473462660595,3.1461445358994293,3,5,0.7860179438264284,COMPLETE,0.8176223856584693,0.8877865025466893
97,0.8839045698924731,0.8839045698924731,3,0.794402924301726,269,0.0016828289547687475,0.062068028325036766,13,1,1529,1.2528031131326915,3.115380165500344,3,5,0.7762971268553992,COMPLETE,0.8123592277637324,0.8839045698924731
98,0.884035441426146,0.884035441426146,3,0.7956621935390478,268,0.09605432544718445,0.036887130414232056,13,1,1510,1.1992972858989848,2.9081019057134516,3,5,0.7834750271591027,COMPLETE,0.8127978242549606,0.884035441426146
99,0.8857898273910583,0.8857898273910583,3,0.7104701639457808,266,0.1209932673160366,0.022924548144447943,13,1,1531,1.0907744931670982,2.6711182655215,3,5,0.7409498196195449,COMPLETE,0.8110568451696928,0.8857898273910583
100,0.8844086021505376,0.8844086021505376,3,0.73513394168702,270,0.10022622417068466,0.018132054661740078,13,1,1522,1.072878069568958,2.6584271465616,3,5,0.7384884990785475,COMPLETE,0.8097333946219261,0.8844086021505376
101,0.8879173740803621,0.8879173740803621,3,0.7104943756270496,268,0.08582688459606803,0.021733801400879566,13,1,1373,1.0473623399529903,2.67673806721853,3,5,0.7131778728779901,COMPLETE,0.8114916111238795,0.8879173740803621
102,0.8856589558573854,0.8856589558573854,3,0.7357888738922652,269,0.06337263787426248,0.022441679083527483,13,1,1357,1.1234643738899324,2.6675009632404696,3,5,0.7147262461209565,COMPLETE,0.8154332337393703,0.8856589558573854
103,0.8842777306168648,0.8842777306168648,3,0.7113055065177106,263,0.10113224311237132,0.0217184501535269,14,1,1381,0.781308580915194,2.6234928045472268,3,5,0.7454930831540898,COMPLETE,0.8136788477744579,0.8842777306168648
104,0.886032116581777,0.886032116581777,3,0.6659619378015713,265,0.08718407204172508,0.02040050453465308,14,1,1356,0.6707679352717594,2.6798616005042795,3,5,0.6898951310695309,COMPLETE,0.8127978242549606,0.886032116581777
105,0.8861629881154499,0.8861629881154499,3,0.6770635614239987,253,0.098028067263716,0.015550270190155624,14,1,1368,0.5703388889290151,2.4743758180281112,3,5,0.6941962985261663,COMPLETE,0.8110491840956101,0.8861629881154499
106,0.8906798245614035,0.8906798245614035,3,0.6655489664879989,258,0.09502980042984095,0.013944970674532087,14,1,1410,0.5407643172388582,2.4702445682807155,3,5,0.694682054421739,COMPLETE,0.8136750172374168,0.8906798245614035
107,0.8856589558573854,0.8856589558573854,3,0.6488519137511751,254,0.048596231308210516,0.013009149396699487,14,1,1361,0.6284243162341075,2.4559543262205215,3,5,0.7094680345246834,COMPLETE,0.8167451926760132,0.8856589558573854
108,0.8812729909451047,0.8812729909451047,3,0.6616686139799351,253,0.5117630942985089,0.014824912448852725,15,2,1348,0.3481872358713579,2.389803930859893,3,5,0.659999071653608,COMPLETE,0.8097353098904467,0.8812729909451047
109,0.8898026315789473,0.8898026315789473,3,0.6415037986517113,255,0.0714519425883972,0.00926826632212668,15,2,1202,0.5267796455740966,2.4952382285674837,3,5,0.7133409131438421,COMPLETE,0.8049145790239791,0.8898026315789473
110,0.8852857951329938,0.8852857951329938,3,0.6249052107864848,65,0.013162524939276374,0.009552462586897034,14,2,1213,0.49782500014160874,2.441291999243425,3,5,0.6924482913638097,COMPLETE,0.809298628667739,0.8852857951329938
111,0.884035441426146,0.884035441426146,3,0.6166141334126749,60,0.0017907323723630048,0.00916331225259988,14,2,1206,0.5132526063690356,2.5262129909127986,3,5,0.7144239925971968,COMPLETE,0.8057917720064353,0.884035441426146
112,0.8874133418222976,0.8874133418222976,3,0.6540720623700493,36,0.26111192071165257,0.010869050871556303,15,1,1443,0.7973552517857612,2.1058497722582894,3,5,0.691416909299889,COMPLETE,0.8097353098904467,0.8874133418222976
113,0.8905489530277306,0.8905489530277306,3,0.6580775035774735,59,0.2597032810141532,0.01071095443972608,15,1,1460,0.8024543294429102,2.046010258307554,3,5,0.6934194765063711,COMPLETE,0.8088581169079905,0.8905489530277306
114,0.8894294708545557,0.8894294708545557,3,0.6607791157498059,40,0.21783568987946494,0.00975305261677606,15,2,1456,0.8157185261624226,2.1329396360905006,3,5,0.6915442148259747,COMPLETE,0.8057879414693939,0.8894294708545557
115,0.8855475382003396,0.8855475382003396,3,0.6660520024301065,43,0.2181114603609377,0.011954301281918692,16,1,1455,0.7957635796317124,1.981683031705891,3,5,0.6922537481412049,COMPLETE,0.8071037309430782,0.8855475382003396
116,0.8826542161856253,0.8826542161856253,3,0.6776080722062929,37,0.4270748187544284,0.01564009919807631,15,2,1345,0.18447909537149593,2.0870905920854863,3,5,0.6400210018104712,COMPLETE,0.8057860262008733,0.8826542161856253
117,0.8715124504810414,0.8715124504810414,3,0.6438574730379275,25,0.5657014147244486,0.006207217781289974,15,1,1253,0.9136785897622206,2.2755158056438884,3,5,0.709291857303305,COMPLETE,0.7807956025434766,0.8715124504810414
118,0.8792568619128467,0.8792568619128467,3,0.5955974286681406,46,2.5045917836863953,0.009852337551006824,17,2,1405,0.654048915581811,2.718347449425258,3,5,0.6664183742070253,COMPLETE,0.7935168160576113,0.8792568619128467
119,0.8721473542727787,0.8721473542727787,3,0.6965167466697617,10,0.4362218892541027,0.013810008584624067,16,1,1134,0.9679070868039201,1.8434101900696171,3,5,0.7290684570014774,COMPLETE,0.7812456906458285,0.8721473542727787
