number,values_0,value,params_brics_min_freq,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_rings_min_freq,params_side_min_freq,params_subsample,state,user_attrs_cv_recall,user_attrs_val_metric
120,0.8298245614035088,0.8298245614035088,3,0.9568414107395258,220,0.8246463210136397,0.01014863267332079,15,3,289,0.9481181048529332,1.8712650161067215,3,5,0.6690329745808372,COMPLETE,0.790450471156056,0.8298245614035088
121,0.8315789473684211,0.8315789473684211,3,0.9397952109767536,211,1.376710105876907,0.011966214225805731,12,1,353,1.0965558349392541,1.9630320245965351,3,5,0.8478784843813658,COMPLETE,0.7983394621925994,0.8315789473684211
122,0.8350877192982457,0.8350877192982457,3,0.9669736417767562,227,1.2556408748054004,0.046880984679439124,13,1,565,0.5607949472905549,2.142528837280211,3,5,0.8664723337560442,COMPLETE,0.8040278096989197,0.8350877192982457
123,0.8175438596491228,0.8175438596491228,3,0.9467455040739048,181,2.7007046338738943,0.007059100999705757,11,1,495,1.3070792369009252,1.7590187079663167,3,5,0.8732160767722772,COMPLETE,0.7886922546541025,0.8175438596491228
124,0.8421052631578947,0.8421052631578947,3,0.9889943726125001,200,0.9880665233325754,0.020183212613653117,12,2,1999,1.1628432022526782,2.039772931308632,3,5,0.8032315304612493,COMPLETE,0.8062284532291427,0.8421052631578947
125,0.8350877192982457,0.8350877192982457,3,0.918866135105658,206,1.2103848815491924,0.013102450575244022,10,1,958,0.8333845173592658,1.6067163110579066,3,5,0.9036310396739974,COMPLETE,0.804037386041523,0.8350877192982457
126,0.8403508771929824,0.8403508771929824,3,0.8646275535251902,195,1.4990493872429966,0.008389146971495046,14,1,448,0.45687658278748966,2.2618072586467433,3,5,0.7854778626171874,COMPLETE,0.8018444035853826,0.8403508771929824
127,0.8350877192982457,0.8350877192982457,3,0.851771021521013,175,1.0594070101675792,0.006134411836306746,13,2,655,0.2962562888857939,1.881282475581922,3,5,0.9198189690468018,COMPLETE,0.7952654562169615,0.8350877192982457
128,0.8421052631578947,0.8421052631578947,3,0.9033422335450824,186,0.8945716855971622,0.005169917433333971,11,1,1963,0.7122146922417816,2.1289440447458827,3,5,0.7363883687025266,COMPLETE,0.8057898567379146,0.8421052631578947
129,0.8350877192982457,0.8350877192982457,3,0.8899011206700816,213,0.6005428057137222,0.009422791672998115,12,2,1882,0.9919867779808619,1.9801644709451889,3,5,0.7622357179515722,COMPLETE,0.804910748486938,0.8350877192982457
