number,values_0,value,params_brics_min_freq,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_rings_min_freq,params_side_min_freq,params_subsample,state,user_attrs_cv_recall,user_attrs_val_metric
118,0.9571139289756649,0.9571139289756649,3,0.7519611488268739,51,0.5324338304598353,0.019646186048681374,18,1,496,0.2730180917992676,2.795211548551851,3,5,0.8408270653098262,COMPLETE,0.8075365816287443,0.9571139289756649
119,0.9563791029994342,0.9563791029994342,3,0.9534909226269306,144,0.08422174959973891,0.02726645721744186,20,4,424,0.08747014792783414,3.0723527624858793,3,5,0.8239050881154515,COMPLETE,0.8088600321765111,0.9563791029994342
120,0.9573694821731749,0.9573694821731749,3,0.5889547352954925,151,0.11571994829325881,0.009498368359905376,22,2,592,0.6627718198171819,3.251451019516278,3,5,0.7783723902890116,COMPLETE,0.8014058070941544,0.9573694821731749
121,0.9579088851160158,0.9579088851160158,3,0.7760319605491401,78,0.24609537023558425,0.01439061772991037,22,1,779,0.8258003002239349,1.703195714219521,3,5,0.7885810875757339,COMPLETE,0.8084214356852831,0.9579088851160158
122,0.9583687040181097,0.9583687040181097,3,0.8042413605934656,192,0.003999397503257812,0.012018309412662123,25,1,698,0.47734568757942464,2.670597236289204,3,5,0.8089062987322783,COMPLETE,0.8101739063816747,0.9583687040181097
123,0.9581706281833616,0.9581706281833616,3,0.7653105732282501,177,0.3224348057479056,0.012632726981268284,25,1,632,0.5078210078509102,2.6741178276964863,3,5,0.8063397984286619,COMPLETE,0.8110415230215275,0.9581706281833616
124,0.9474515421618562,0.9474515421618562,3,0.7923585410311558,182,0.00617065308302614,0.01080185489310856,28,14,673,0.38896765900590563,2.529955410305464,3,5,0.7589566560866265,COMPLETE,0.7895751934421206,0.9474515421618562
125,0.9584730475382003,0.9584730475382003,3,0.7360384319184005,213,0.11148956196172098,0.016434027778469293,23,1,936,0.28308616500224093,2.941193631241377,3,5,0.7445487053308584,COMPLETE,0.8123630583007738,0.9584730475382003
126,0.957595854555744,0.957595854555744,3,0.8433331539978988,190,0.41711652084649853,0.017097554948900483,21,1,963,0.7078016787560828,2.8467580397416525,3,5,0.7391374091542472,COMPLETE,0.8114877805868381,0.957595854555744
127,0.9586746604414261,0.9586746604414261,3,0.734930869796105,194,3.397692980516842e-05,0.024000078047358993,23,1,301,0.30869799991188007,2.929285427907142,3,5,0.7263237901285466,COMPLETE,0.8106086723358615,0.9586746604414261
128,0.9590584323712508,0.9590584323712508,3,0.7165815087398926,206,0.11515063089560496,0.021474831783212113,23,1,248,0.27267474774154765,1.3331130635700423,3,5,0.7247931122341345,COMPLETE,0.8075404121657858,0.9590584323712508
129,0.9552790747028862,0.9552790747028862,3,0.6672522968752292,212,0.28844090148536294,0.04209756748255108,23,2,112,0.07610612676445844,0.021691447762743454,3,5,0.7261435655660757,COMPLETE,0.8040278096989197,0.9552790747028862
