"'LogP': entry.get('LogP_PubChem', np.nan) 
                if not pd.isna(entry.get('LogP_PubChem', np.nan)) 
                else entry.get('LogP_RDKit', np.nan),
            'Flexibility': entry.get('Flexibility_PubChem', np.nan) 
                if not pd.isna(entry.get('Flexibility_PubChem', np.nan)) 
                else entry.get('Flexibility_RDKit', np.nan),
            'HBA': entry.get('HBA_PubChem', np.nan) 
                if not pd.isna(entry.get('HBA_PubChem', np.nan)) 
                else entry.get('HBA_RDKit', np.nan),
            'HBD': entry.get('HBD_PubChem', np.nan) 
                if not pd.isna(entry.get('HBD_PubChem', np.nan)) 
                else entry.get('HBD_RDKit', np.nan),
            'TPSA': entry.get('TPSA_PubChem', np.nan) 
                if not pd.isna(entry.get('TPSA_PubChem', np.nan)) 
                else entry.get('TPSA_RDKit', np.nan),
            'Charge': entry.get('Charge_PubChem', np.nan) 
                if not pd.isna(entry.get('Charge_PubChem', np.nan)) 
                else entry.get('Charge_RDKit', np.nan),
            'Atom_Stereo': entry.get('AtomStereo_PubChem', np.nan) 
                if not pd.isna(entry.get('AtomStereo_PubChem', np.nan)) 
                else entry.get('AtomStereo_RDKit', np.nan),'LogP': entry.get('LogP_PubChem', np.nan),
            'Flexibility': entry.get('Flexibility_PubChem', np.nan),
            'HBA': entry.get('HBA_PubChem', np.nan),
            'HBD': entry.get('HBD_PubChem', np.nan),
            'TPSA': entry.get('TPSA_PubChem', np.nan),
            'Charge': entry.get('Charge_PubChem', np.nan),
            'Atom_Stereo': entry.get('AtomStereo_PubChem', np.nan),LogP",Flexibility,HBA,HBD,TPSA,Charge,Atom_Stereo,HeavyAtom,Radius_Of_Gyration,Wiener_Index,Eccentric_Connectivity_Index,Atom_Count_C,Atom_Count_H,Atom_Count_O,Atom_Count_N,Atom_Count_S,Atom_Count_F,Atom_Count_Cl,Atom_Count_Br,Atom_Count_I,Atom_Count_P,Atom_Count_B,Atom_Count_Li,Bond_Count_Single,Bond_Count_Double,Bond_Count_Triple,Bond_Count_Aromatic,Total_Chiral_Centers,R_Isomers,S_Isomers,E_Isomers,Z_Isomers,Num_4_Rings_Aromatic,Num_4_Rings_NonAromatic,Num_4_Rings_Total,Num_5_Rings_Aromatic,Num_5_Rings_NonAromatic,Num_5_Rings_Total,Num_6_Rings_Aromatic,Num_6_Rings_NonAromatic,Num_6_Rings_Total,Num_8_Rings_Aromatic,Num_8_Rings_NonAromatic,Num_8_Rings_Total,Num_Aromatic_Rings,Num_NonAromatic_Rings,Num_Total_Rings
0.14636374,-0.07423057,0.14213516,0.2882394,-0.13166906,0.038415235,0.076379485,0.04329767,-0.0025116364,0.1679385,0.11889634,0.23180619,0.15701203,-0.06332309,0.1509606,0.01675567,-0.023104934,0.0051999064,0.00029482826,0.0044615846,0.0002386739,-0.0,-0.0,0.11200025,0.049261354,0.0075301863,0.02813309,0.61868864,0.17991984,0.16182888,-0.009670681,0.0008102421,-0.0,0.023226133,0.0122640375,0.016290968,-0.02782084,0.0012991932,0.034554977,0.012476736,-0.038473744,-0.0,-0.0002483072,-0.00011677645,0.019003902,-0.004883003,0.020462157
0.11737985,-0.18216775,0.071776405,0.011137354,0.38998726,0.033127293,0.07281611,0.05805799,-0.056984566,0.07108928,0.21229325,0.09060974,0.13958286,0.11131963,0.15494218,0.017209949,-0.021313759,-0.014928879,0.00020086809,0.005399543,4.1697087e-05,-0.0,-0.0,0.053816337,0.0020203665,0.01180493,0.03642574,-0.34100056,-0.078177996,-0.020753382,-0.0073810993,0.00027378238,-0.0,0.006222793,0.0017214,0.019539872,-0.02039998,-0.0029234025,0.0031219476,-0.05681396,-0.037010495,-0.0,-0.00020109149,-0.00010094203,0.014061716,-0.09111143,-0.032618597
-0.3939083,0.07211632,0.09421064,0.16380224,0.12071007,-1.4688765,0.054302376,0.017348032,-0.29180256,-0.21381591,-0.130713,-0.0036068442,-0.049659412,-0.06539112,-0.08092048,0.0017978761,-0.02943706,-0.023523822,-0.00061187195,0.00408888,-0.013044853,-0.0,-0.0,0.12619172,0.06703174,0.004880926,-0.0028444992,-0.19921988,-0.045945372,-0.012678582,-0.0070084278,0.00022251287,-0.0,0.0076126345,0.0018657665,0.014143376,-0.011125323,-0.008399374,-0.015462552,-0.07266218,0.008702277,-0.0,-0.000248891,-0.00011633118,0.02661562,-0.055118706,0.16131906
0.09660472,-0.06573319,0.07584767,0.20500506,0.5190081,0.032885082,-0.06369108,-0.18701461,0.22583547,-0.34971505,-0.0020694535,-0.1609416,-0.61023253,0.07827277,-0.17589931,0.025062814,-0.018838266,0.005361372,0.0012882012,0.0068250936,0.0010103423,-0.0,-0.0,-0.33470607,-0.04893843,0.009468194,0.0015116659,-0.33475578,-0.07374345,-0.008470336,-0.0053390795,0.00025095904,-0.0,0.005519225,0.0012219806,0.0037234784,-0.03314183,-0.059714016,0.0023187713,0.01969236,-0.08524318,-0.0,-0.00018171969,-9.052695e-05,0.004699262,-0.06293537,-0.051595755
0.082465984,0.19330308,0.12016952,-0.11399688,0.48798707,0.02614449,0.016876712,0.104014136,0.2807983,-0.034827597,0.26142704,0.092677675,-0.15054145,-0.053230546,0.042601813,-0.25194722,0.14666823,-0.018498952,-7.081632e-05,0.005570023,-0.00018553226,-0.0,-0.0,0.1700222,0.101315506,0.008336929,0.009245238,-0.2775934,-0.06625987,-0.012474636,-0.006883542,0.00029821525,-0.0,0.0058112284,0.0014867221,-0.00012284164,-0.023430608,-0.031770945,-0.016935006,-0.0071613546,0.027660182,-0.0,-0.00019326553,-9.380368e-05,0.030824171,-0.04374057,0.17003462
-0.07255842,0.065613605,0.12972862,0.39438885,1.7464095,0.07855078,0.03141991,0.08188866,0.09566431,0.1559472,0.08785586,0.056281794,0.08419319,0.24785194,0.027384197,0.006535297,0.23701869,0.019902444,0.0005261069,0.005004412,0.0011434726,-0.0,-0.0,0.17951792,0.1133784,0.010791603,0.05946514,-0.23509394,-0.064189225,-0.0014361906,-0.0037458022,0.00044836683,-0.0,0.0073014065,0.0024246592,0.028796868,0.0025517927,0.009793435,0.0293821,0.10341464,0.042769656,-0.0,-0.0002703842,-9.9944016e-05,0.01202688,0.06702168,-0.024011085
0.30846915,0.10149605,0.16645387,-0.03712647,0.4107264,0.04217389,0.023698887,0.05596,0.49123302,0.111129984,0.18345642,0.14363237,0.13244238,0.12594981,0.14920862,0.024320954,-0.00944088,-0.016390933,0.0004312047,0.004669383,0.0005750251,-0.0,-0.0,0.077611506,0.06796932,0.008212454,0.016717942,0.36617723,-0.057790693,-0.037289485,-0.0065955496,0.00047372206,-0.0,0.0122381775,0.0046442035,0.020541105,-0.00029017017,0.019803192,0.011784405,-0.01898658,-0.052756753,-0.0,-0.00024992178,-0.000108377826,0.013264201,0.026994618,-0.00018578634
-0.018616412,-0.04575616,-0.46904337,-1.0853308,-2.0193152,0.019234966,-0.1910713,-0.09085598,-0.17042695,0.07761686,-0.060550235,0.010423555,0.08461433,-0.12686971,-0.015869256,0.0026379328,-0.026339972,0.0009215846,0.00027153085,0.003540006,0.0001645727,-0.0,-0.0,0.086369894,-0.04814521,0.0029966007,0.025017297,0.27418578,0.016812157,0.11552689,-0.006405112,0.0012614708,-0.0,0.012464033,0.003155134,0.0060807676,-0.016839517,-0.012633812,0.009515883,0.08292782,0.08899414,-0.0,-0.0018167733,-0.0016179442,0.00718822,0.040178385,-0.03395632
0.3333218,0.00065530173,0.17150281,0.47212243,1.1802343,0.070919454,0.12182028,0.10139259,-0.09600697,0.11272612,0.07642251,0.04187301,0.024806943,0.13447742,0.18796255,-0.017439717,-0.026714185,-0.0015237302,0.00050350174,0.004663562,0.0010669277,-0.0,-0.0,-0.0029436182,0.045417357,-0.15994747,0.0670707,0.25531113,0.17497477,0.037267897,-0.0043828846,0.00060722,-0.0,0.010709728,0.0031696858,0.03348033,-0.0055522053,0.0055002696,0.020919267,0.04172835,0.043784477,-0.0,-0.00026043828,-9.9944016e-05,0.0065973653,0.060808014,-0.02420671
-0.2575927,0.026605744,-0.0017256985,0.27252957,0.83042127,0.064291805,0.1272119,0.011869545,-0.19873884,0.10115264,-0.020171983,0.0037335649,0.11949238,-0.0723988,-0.33157036,0.005059241,-0.036103714,-0.0003149592,-0.000815912,0.004159219,0.0005586575,-0.0,-0.0,0.14191043,0.098973416,0.007891309,0.014030099,0.6243266,0.30464673,0.0020784412,-0.0020016257,0.0004887509,-0.0,0.013416878,0.00522862,0.008873658,-0.0107664205,0.0032773914,0.024241006,0.10731379,0.08323953,-0.0,-0.00022501855,-0.000111501424,0.010491043,0.12423585,-0.022162126
0.23421481,0.20390141,0.18180302,0.08415771,0.717904,0.045629326,-0.0079258345,0.020073747,0.10718045,0.24535862,0.03485606,0.091001935,0.16144718,0.021034658,-0.033798285,0.0142675,0.24905513,-0.011483116,0.00052051607,0.003829095,0.00012421748,-0.0,-0.0,0.14142188,0.018652875,0.007438249,0.043885466,0.49004474,0.37287992,0.11084065,-0.0035277414,0.0015017944,-0.0,0.011637869,0.006201566,0.015359585,0.02447603,0.025393132,-0.0047373646,0.24810307,0.048869472,-0.0,-0.00020698558,-8.965355e-05,0.02196384,0.28790691,0.02290826
0.37310946,-0.00049575465,-0.4898642,0.3781137,-1.802368,0.025829831,-0.29407316,-0.1993086,-0.28224868,-0.26675543,-0.20672145,-0.111943156,-0.2301431,-0.15982468,-0.09885214,-0.0052900803,-0.022818912,-0.0070350715,0.00018077038,0.0034379554,0.00013532444,-0.0,-0.0,-0.077869825,-0.029089898,0.0018582706,-0.016203262,-0.028175874,0.055654462,-0.29330787,-0.011221817,0.0016918553,-0.0,0.011681101,0.005603083,0.0034772845,-0.020961164,-0.016724855,-0.026177928,-0.0173451,-0.060290318,-0.0,-0.0009053541,-0.0005515972,0.008266898,-0.06338744,-0.011510875
-0.19522308,0.13708936,0.100053795,-0.15870583,0.5504275,0.021524249,0.011093692,-0.0687479,0.2590054,-0.010220235,0.17861089,-0.14564815,-0.06756914,-0.06266507,0.11180886,-0.10304107,-0.011914912,-0.011543178,-2.8384009e-05,0.004016692,7.3086354e-05,-0.0,-0.0,0.006283414,0.09089904,0.0074346233,0.011261014,-0.23701537,-0.055578895,-0.00985509,-0.007709628,0.00015321474,-0.0,0.0039906846,0.0013746431,0.0016991539,-0.030309565,0.11041471,0.015420652,-0.037396513,-0.04627758,-0.0,-0.00019038012,-8.749766e-05,0.005623622,-0.026413815,-0.02635476
0.3772805,0.100460455,-0.04826417,0.39017588,-0.24199796,0.03211428,-0.026569676,-0.033703964,-0.10436695,-0.020706484,-0.06899644,0.05432002,0.100528985,0.055806253,0.09563406,0.016736982,0.20655805,-0.009222509,0.00074069627,0.0034911067,0.00014293488,-0.0,-0.0,0.30351904,0.039525017,0.0033772418,0.032917246,0.18798527,0.3012748,0.053865273,-0.0033339371,0.0017874956,-0.0,0.01847612,0.008072839,0.00917003,0.13133201,0.001598202,-0.00021565976,0.107762694,0.05040233,-0.0,-0.00037422442,-0.00037160132,0.013328599,0.22035915,-0.03414738
0.02891674,0.14212352,-0.14113073,-0.53237,-1.3147525,0.021196317,-0.212411,-0.08534374,-0.08433077,-0.21231309,-0.2219202,0.025689973,-0.020490902,-0.028617853,0.23671004,-0.0048828507,-0.022910167,-0.013310118,2.5594229e-05,0.00344052,5.495966e-05,-0.0,-0.0,0.08439636,-0.072595306,0.0018659319,-0.011535899,0.29777163,0.13065955,0.005419527,0.0903629,0.0010018413,-0.0,0.011586033,0.004048881,0.0004263743,-0.010419671,-0.010724423,-0.0061781853,-0.013838621,-0.024738401,-0.0,-0.0015463494,-0.00082819,0.011603809,-0.0009848471,-0.007099378
-0.45330384,-0.00806035,-0.17248145,-0.5719069,-1.5835805,0.009986068,-0.049826533,-0.046217375,-0.21307744,0.05499168,-0.0806601,0.035798185,-0.07985954,-0.064214855,0.031092834,0.030280622,-0.017945074,-0.0022676098,0.00044223946,0.0029585187,0.00014005874,-0.0,-0.0,-0.036502615,-0.016985007,0.001782527,0.01882366,0.2510172,0.12782286,-0.118742764,-0.04153951,0.0019256958,-0.0,-0.13887975,-0.052496176,0.0030024142,-0.009045179,0.006339722,0.012855309,-0.005895401,-0.04755353,-0.0,-0.0020526925,-0.00047796435,0.005839348,-0.052198604,-0.0354059
0.27129835,0.12801646,0.20051463,0.28824255,0.76290506,0.047232542,-0.17157927,0.11614457,-0.007888883,0.20626076,0.110850565,0.024559041,0.11730002,-0.012608803,0.09368526,0.013613218,-0.029639237,-0.0014436457,0.00034907894,0.0037970275,0.00016484465,-0.0,-0.0,0.097633556,0.016653774,0.0028596423,0.032498218,0.58972424,0.25401637,-0.13715637,-0.0041321595,0.0014826778,-0.0,0.015657745,0.00720234,-0.048729118,-0.022714458,0.0029203168,0.011678877,0.19138277,0.14474939,-0.0,-0.00025342777,-0.00012209863,0.008057442,0.106990695,-0.026626466
0.3090209,0.22550818,0.18899201,0.37395948,0.9610053,0.05062286,0.25111783,0.058829315,0.32241386,0.13741179,0.27052334,0.010405091,0.021504188,0.08831699,0.2262389,0.02433459,-0.011663478,-0.007506521,0.0003906558,0.0053696493,0.0012631011,-0.0,-0.0,0.079584464,0.047324415,0.0074551706,0.014079641,0.46004853,0.2529025,0.046384815,-0.005928483,0.00054220634,-0.0,0.0086278,0.0036469332,0.028318767,0.033063963,0.029016035,0.023157446,-0.027419683,-0.028601637,-0.0,-0.00023282554,-9.275306e-05,0.011157048,0.028586943,-0.0014181918
0.33178315,-0.021952512,0.19268607,0.30966598,1.2430177,0.06959257,0.13366356,0.11988812,0.010291718,0.110533476,0.008609233,0.08828137,0.0987806,0.24516238,0.16479847,-0.021286657,0.28893703,-0.0026012314,0.00032832014,0.004768047,0.0011155778,-0.0,-0.0,0.09408937,0.038338143,0.013002849,0.0631453,-0.20669387,-0.064552076,3.6302612e-05,-0.0049639377,0.00093554036,-0.0,0.0077800434,0.0021522383,0.0157201,-0.013415139,0.004205532,0.012193316,0.102679305,0.13858324,-0.0,-0.00023003254,-0.000114578936,0.015172809,0.094827816,0.06876864
-0.6106497,-0.1267047,0.020010512,-0.33268917,-0.78644514,0.016133884,-0.032104164,0.038350668,0.27881065,-0.07429075,0.04373814,-0.0436904,-0.14067966,-0.14586139,0.03135164,0.023460476,0.1412317,-0.023998247,0.00030094263,0.004611481,-0.00076270057,-0.0,-0.0,0.0033088452,-0.09284323,0.006498479,-0.045693453,-0.42146167,-0.08114781,-0.04796782,-0.011184546,0.0003507597,-0.0,0.013874611,0.0063109873,-0.0023868384,0.01221486,0.05517159,-0.04675956,-0.04733659,-0.05473008,-0.0,-0.0003298873,-9.896675e-05,0.0048393556,-0.10343076,-0.023856137
0.1111058,0.058511164,0.09643827,0.2703809,0.32371625,0.041473553,-0.13354087,0.106761925,0.015725736,0.1734051,0.0064394698,0.094325125,0.14566107,-0.041513223,-0.040644336,0.013981096,-0.032466855,-0.011662638,0.00041539213,0.0038557418,0.00013886418,-0.0,-0.0,0.33229175,-0.025174817,0.004839271,0.046180844,0.7230847,0.4085913,0.13448219,-0.0054078265,0.0022881762,-0.0,0.033289503,0.0084917955,0.0031597747,0.010078598,0.014176148,0.0017242362,0.26842225,0.08201998,-0.0,-0.00022583008,-0.00010821722,0.015443319,0.351749,0.016619131
0.10908607,0.025157854,0.15355666,-0.25991276,-0.31413993,0.029707242,0.12290413,0.062120717,-0.087582074,0.3018916,0.10660154,0.07834558,-0.025537962,-0.047605798,0.060152095,0.011675846,0.24568668,-0.0021216595,0.00044837815,0.004362901,0.0001061416,-0.0,-0.0,-0.047795918,0.0045794267,0.0070760637,0.058462393,0.4955818,-0.07885233,0.15843074,-0.012037778,0.0007718491,-0.0,-0.18284388,-0.073981375,0.011973181,-0.023634925,-0.028857538,0.019099787,-0.058861557,-0.025156347,-0.0,-0.00042279306,-0.00012468838,0.0007050771,0.00044804718,-0.040001873
0.2053156,-0.089106716,0.17523566,0.007378938,0.37379915,0.041721106,0.07296182,-0.16354804,0.043516703,0.09954308,0.20781401,-0.053373992,0.09811463,0.03521941,0.031301226,-0.035226647,-0.018378522,-0.0130217,0.00091691536,0.004537327,0.00035787383,-0.0,-0.0,0.08655667,-0.049500305,0.0073961685,-0.0069235875,0.38677618,0.16061674,0.03548907,-0.007847028,0.0006467785,-0.0,0.009797546,0.0031411494,-0.076688744,-0.005585373,0.01550514,-0.03045492,0.012212606,-0.06255599,-0.0,-0.00030212293,-0.000101379665,0.013322494,0.021734515,-0.0034489147
0.36354786,0.14957891,0.017464377,0.44730985,0.03590662,0.033904012,-0.048975464,-0.013818084,-0.018313397,-0.114169694,-0.12861256,0.0007346989,0.029060056,0.22639716,0.10432097,0.009770749,-0.01648275,-0.0020250634,0.0021393818,0.0036510346,0.00015298132,-0.0,-0.0,0.28061607,0.051308468,0.0044654887,0.051904015,0.6384246,0.2840704,0.048378833,-0.0012205938,0.0013570248,-0.0,0.021184329,0.011595555,-0.01736723,-0.018960062,0.021558516,0.005979023,0.14668664,0.08485726,-0.0,-0.00048130826,-0.00025041544,-0.03108812,0.17781198,0.31862715
0.14512865,-0.0875297,0.14475606,0.21080193,-0.13769199,0.0370894,-0.08848038,0.020512402,0.0010674008,0.031828694,0.04776919,0.04140123,0.051955648,-0.06328837,-0.07812258,-0.044969093,-0.03148229,-0.007770498,0.00051951304,0.0045139273,0.0003105318,-0.0,-0.0,0.091912284,0.008345628,0.004015641,0.0019565802,0.22500491,-0.036986347,-0.088512994,-0.005725025,0.0006255308,-0.0,0.021797838,0.011440294,0.022086404,-0.005051958,0.019062836,0.026410082,-0.09953879,-0.04651992,-0.0,-0.00027732787,-9.9944016e-05,-0.006802803,0.00042773652,-0.035439394
0.05974572,-0.12247759,0.1633985,-0.07330491,0.09711601,0.043009307,0.07482748,-0.0034941013,-0.03161417,0.037310086,-0.11669522,-0.06392161,0.019797985,-0.17160915,-0.16521688,0.0148505,-0.026132576,-0.010617398,0.00054394704,0.004874864,-8.2752085e-05,-0.0,-0.0,0.0015850938,0.049858022,0.008649889,-0.0004378718,-0.30442074,-0.03138346,-0.042215846,-0.0056791473,0.00037013664,-0.0,0.00998915,0.002987926,0.01349631,-0.018528692,-0.0074850526,0.007430097,-0.08056459,-0.058641758,-0.0,-0.00036154318,-0.00012489602,0.0032054235,-0.088376924,-0.052715726
-0.122509755,0.07119635,0.20225574,0.23726982,-0.046118654,0.030996064,-0.26592755,0.06740254,0.32529372,0.07387206,0.24133712,0.1334751,0.16608575,0.023545604,0.14945088,0.014565603,-0.01306322,-0.013468482,0.00016539264,0.004892443,0.00057812774,-0.0,-0.0,-0.047118943,0.024012946,0.012310179,-0.057421673,-0.37016067,-0.08048033,-0.028571188,-0.0070326286,0.0003423236,-0.0,0.015324945,0.008551511,0.021415282,0.16828386,0.016129393,-0.06528541,-0.013450835,-0.038764667,-0.0,-0.00021150407,-9.9193254e-05,-0.00010952848,0.15424752,-0.0039662244
0.354332,0.12025921,0.104724,0.2906498,0.49105167,0.03478566,-0.060782317,-0.0169629,-0.055497944,-0.05302595,0.008494924,0.03270262,0.09305941,0.07799422,0.061328895,0.008543388,0.21103038,0.108775064,0.00024006903,0.0036246984,0.00015580302,-0.0,-0.0,0.25225586,0.065793216,0.0056765694,0.03298667,0.47259825,-0.07916446,0.08778077,-0.0009577018,0.0010488732,-0.0,0.016881267,0.00786568,0.015171708,0.12630795,0.016702618,-0.005003908,0.18718936,0.050872292,-0.0,-0.0002778866,-0.00045305782,0.016525954,0.3692462,-0.0036807116
0.41422054,-0.007702362,0.07858764,0.18172646,1.1119739,0.058924723,0.08494076,0.016967535,-0.073595524,0.19713546,0.009483457,0.026263576,0.07723753,0.12854548,0.12143311,0.013237041,-0.022752265,0.0002683707,0.00025660836,0.005002695,0.0007214388,-0.0,-0.0,0.04823785,0.05801225,0.016235253,-0.047343757,-0.33099544,-0.085429594,-0.008096521,-0.005302417,0.0005118191,-0.0,0.007364971,0.0021136827,-0.08409584,-0.007491402,-0.004286203,0.024846168,-0.07845722,-0.033735164,-0.0,-0.00022323546,-9.9944016e-05,-0.05650164,-0.13002002,-0.04983783
0.17096792,0.076822035,0.1970113,0.33549517,1.1469828,0.072605014,-0.3250812,0.028989691,0.024134882,0.13231511,-0.09248688,0.043914095,0.08099197,-0.043604042,0.07583116,0.01680543,-0.02278581,-0.008425968,0.00038638472,0.0041016545,0.00064618746,-0.0,-0.0,0.08592222,0.02462577,0.0067893197,0.023196412,0.45035142,0.2453329,-0.040179122,-0.0037708841,0.0013797601,-0.0,0.011610859,0.005113363,0.022349568,-0.0010789734,0.0078462,0.016756065,0.12989321,0.1633834,-0.0,-0.00023791904,-0.00010710928,0.0070955334,0.18826006,0.01943104
-0.45465326,0.015429694,0.11610787,0.18092297,0.76137143,0.0398509,-0.015612731,0.010729961,0.29929772,-0.24344306,-0.054040197,-0.06410006,-0.2844612,0.14227377,0.14211331,0.015391715,0.10244545,-0.08239657,0.0015596596,0.0063026184,0.0010271465,-0.0,-0.0,-0.40391502,0.02823145,0.007698419,0.11474777,-0.3368652,-0.0908536,-0.01407133,-0.004405957,0.0003977607,-0.0,0.0058702175,0.001409514,0.008477486,-0.032719802,-0.020152206,0.02845696,-0.010139485,-0.030293265,-0.0,-0.00021525344,-9.4780946e-05,0.020946173,-0.092202984,0.0041318815
-0.13606027,-0.024118643,-0.2530572,-0.09270673,-1.4832118,0.013506297,0.06260214,-0.05568896,-0.2692968,0.07254219,-0.10279658,0.06061393,-0.012282709,-0.12458383,0.05727664,-0.10489818,-0.014458857,-0.0017775795,0.00034114555,0.0033862782,3.6208854e-05,-0.0,-0.0,-0.027026406,-0.014358568,0.0029064356,-0.036954403,-0.13223071,-0.039882127,-0.06775412,-0.04370955,0.0010432192,-0.0,-0.13417041,-0.04098171,-0.018999506,-0.01866883,0.019782562,-0.050013922,0.044953316,-0.035920557,-0.0,-0.0015084604,-0.00060077675,0.0014623305,0.0010520839,-0.03147603
-0.0076172277,-0.067277804,-0.13965802,0.2154743,-0.65471816,0.025378307,-0.058103904,-0.031157749,-0.10314366,0.047025513,-0.08692242,-0.064991504,-0.06216888,-0.17806998,0.044258926,-0.057324354,-0.024963379,-0.003084248,0.0006455503,0.0032800054,0.00027011617,-0.0,-0.0,0.007449421,0.006864276,0.0041614342,0.0012967683,0.2229098,0.13458058,0.14228468,-0.019242799,0.0017854682,-0.0,-0.28247648,-0.08865787,0.0049293246,0.0035592164,0.003377463,0.008708747,-0.09007557,-0.066423774,-0.0,-0.00038580722,-0.00010031525,0.008714461,-0.059479933,-0.047462646
-0.2660752,-0.029462801,0.09181357,-0.08833435,-0.48029268,0.028356627,0.06891305,-0.1786814,-0.18287921,-0.4353144,-0.31610695,-0.14851716,0.07877096,-0.0728455,0.037645794,-0.021154296,-0.014757005,-0.008881307,-0.0010349351,0.004070056,7.844166e-05,-0.0,-0.0,-0.041518923,-0.0071846917,0.004049897,-0.08142602,0.2937283,-0.0491725,0.07291554,-0.0085041905,-0.00029827424,-0.0,0.008839128,0.004749858,0.013288335,-0.032766666,-0.017453855,-0.016585907,-0.12297062,0.04666861,-0.0,-0.00035575256,-0.00012489602,-0.05843281,-0.1612317,-0.03711607
-0.14615981,-0.05789307,-0.3027248,-0.89824367,-1.5153686,0.016404709,-0.25029075,-0.16566698,-0.27742422,-0.19915499,-0.2079029,-0.084712155,-0.0710675,-0.05529264,-0.045352522,-0.02290179,-0.016905272,-0.007255841,-3.241429e-05,0.0035177574,4.838373e-05,-0.0,-0.0,-0.063217275,-0.04107178,0.0045763636,0.0101956865,-0.19317938,-0.058135357,-0.023174014,-0.01001258,0.0007230273,-0.0,0.005434446,0.002515099,-0.007712176,0.010466476,0.00030118987,0.009260341,-0.01837637,0.016282532,-0.0,-0.0014781572,-0.0026318734,-0.021411322,-0.013097258,-0.030607129
0.29812962,-0.10848306,0.21129516,0.5891786,0.72945243,0.047410913,0.10467692,0.035172604,0.076947644,0.23501202,0.109064035,0.075619906,0.041548807,0.1814767,0.07879736,0.015186312,-0.022614999,-0.0108387135,0.00031588285,0.0045488086,0.00038553088,-0.0,-0.0,0.07896744,0.009172864,0.01331843,0.043838114,-0.21427721,-0.06438259,0.018537855,-0.0049581802,0.0006043566,-0.0,0.0076084435,0.0024598339,-0.067018546,-0.010631306,0.013747203,0.026605362,0.03837193,-0.037727572,-0.0,-0.00021726848,-9.9944016e-05,0.013741516,0.03758228,0.010469496
-0.20416597,-0.0454514,-0.26978743,-0.3254875,-1.4418212,0.010434505,-0.052909553,-0.07938009,0.0018823742,0.012023353,-0.043019604,0.035658732,-0.092867784,-0.06828123,0.061778802,-0.08615455,-0.015883017,-0.00339164,0.00044668396,0.0032362517,3.365035e-05,-0.0,-0.0,-0.004227442,0.045834225,0.0021371741,0.032252874,-0.12873761,0.016075436,-0.07888464,-0.040590085,0.0017122211,-0.0,-0.10808688,-0.031104304,-0.01494939,-0.01348487,0.020283738,0.010341371,-0.01440342,-0.025591617,-0.0,-0.0041024033,-0.0008471368,0.013257948,-0.046989605,-0.02122157
-0.36787993,0.026016606,-0.3540922,-0.8677054,-1.502472,0.016171059,-0.21006975,-0.030662827,-0.017145216,0.11535495,-0.0061755558,0.027672669,0.0065656826,-0.06919366,0.19083719,0.012108249,-0.021295708,-0.020907212,0.00027344422,0.003485524,-7.926451e-05,-0.0,-0.0,0.040767547,0.08529309,0.005613754,-0.06492395,-0.24288885,-0.05498219,-0.07545662,-0.013323427,0.0007338214,-0.0,0.01121528,0.0022847804,-0.0055340845,0.04050361,0.025607212,-0.035750613,-0.0028501204,-0.024245553,-0.0,-0.0014045355,-0.00070271315,-0.0037137012,-0.03594894,-0.028925551
0.16922027,-0.070462935,0.17084971,0.17782634,0.8628145,0.06247356,0.11243484,0.002454464,0.0027197532,0.06334183,-0.03628712,-0.04936501,0.051943906,-0.14237528,-0.05262102,0.028227806,-0.031817924,-0.0031618688,0.00029871918,0.005192007,0.0009954189,-0.0,-0.0,0.009715605,0.00011249073,0.009907696,-0.011529323,-0.2582456,-0.059106626,-0.039233387,-0.008671363,0.00035507785,-0.0,0.008722967,0.0030307951,0.010634133,-0.016556753,-0.011539846,-0.0063849064,-0.06045321,-0.04822998,-0.0,-0.00023344927,-0.00010003415,0.009543485,-0.08328966,-0.052275937
-0.46270925,0.120485514,0.11194863,-0.025299944,0.25636,0.028893532,-0.26567006,-0.12309667,-0.1642497,-0.27823234,-0.15039298,-0.06095563,-0.10052256,-0.017743219,-0.15508354,0.036457643,0.18899475,-0.016467828,-0.0008024743,0.0038336157,-0.0001812862,-0.0,-0.0,0.14200348,0.08924066,0.006280103,0.02556471,-0.29754263,-0.08689278,-0.0315211,-0.0044282405,0.0002718819,-0.0,0.011016521,0.0046175485,0.011562723,0.015756926,-0.016958104,0.008898576,0.059614327,0.03866229,-0.0,-0.00025391416,-0.00013124406,0.013519643,0.08841233,0.015182931
-0.21723525,-0.1027485,0.056702107,0.057553682,-0.014584542,0.035335135,0.008917954,-0.033996746,-0.09187605,-0.07957701,-0.116913445,-0.06910282,0.01592526,-0.11312412,-0.13165705,-0.038607586,-0.023527332,-0.007041439,0.00027569305,0.003929464,0.00022865203,-0.0,-0.0,-0.043860566,-0.019669151,0.0024976414,-0.005213661,0.12761955,-0.034634195,0.023881026,-0.004317415,0.0006322239,-0.0,0.014172286,0.004041835,0.007626885,-0.0029732278,0.0052981544,0.012413217,-0.052595697,-0.10466995,-0.0,-0.000241634,-0.000112479356,0.004268037,-0.07324974,-0.07131828
